reward_mode,gamma,epsilon_schedule,seed,row,column,has_key,q_up,q_down,q_left,q_right,max_q,best_action,is_terminal
sparse,0.99,exponential,3,4,16,1,-0.3657631438193665,-0.4779064872174596,-0.3398625796930015,-0.8940699699093957,-0.3398625796930015,left,False
sparse,0.99,exponential,3,5,1,0,76.05799392926025,77.98817767718744,76.20821990721527,76.38261682194147,77.98817767718744,down,False
sparse,0.99,exponential,3,5,1,1,-0.7342930607557858,-0.8603670146209695,-0.9852663392786933,-1.0950842082680308,-0.7342930607557858,up,False
sparse,0.99,exponential,3,5,6,0,0.7012875633158127,4.394450102804731,0.5351852314388312,1.2735029359513121,4.394450102804731,down,False
sparse,0.99,exponential,3,5,6,1,-0.5107917249372246,-0.5198066673283336,-1.1352914786971777,-0.5090462584464344,-0.5090462584464344,right,False
sparse,0.99,exponential,3,5,7,0,0.5422683295918366,0.6162439373022394,0.5901028004418964,2.8335341235759013,2.8335341235759013,right,False
sparse,0.99,exponential,3,5,7,1,-0.4948569946444696,-1.1969224627990391,-0.5413441248715812,-0.542570104383151,-0.4948569946444696,up,False
sparse,0.99,exponential,3,5,8,0,2.1444362633187968,-0.22754046645240628,0.7393002789496664,0.40542543351304805,2.1444362633187968,up,False
sparse,0.99,exponential,3,5,8,1,-0.41808866249412513,-1.1309973031366016,-0.6835247130898142,-0.49234079323565727,-0.41808866249412513,up,False
sparse,0.99,exponential,3,5,9,0,0.2954481659425204,-0.9411858312635619,1.8842709800891624,-0.49861716666972933,1.8842709800891624,left,False
sparse,0.99,exponential,3,5,9,1,-0.43236298490877306,-1.0605075636157595,-0.2645383446764955,-0.4519004953226163,-0.2645383446764955,left,False
sparse,0.99,exponential,3,5,10,0,-0.6295717734360828,-1.4902064965461264,0.145360604504381,-0.7879948647526799,0.145360604504381,left,False
sparse,0.99,exponential,3,5,10,1,-0.3902504896203939,-1.1101665721394873,-0.504250658407608,-0.3604591231146561,-0.3604591231146561,right,False
sparse,0.99,exponential,3,5,11,0,-0.7169459320080049,-0.6654908746121344,-0.6206605158605462,-0.6699958207904537,-0.6206605158605462,left,False
sparse,0.99,exponential,3,5,11,1,-0.5242162504280623,-0.33180726028628577,-0.33136110833283483,-0.33402583310107437,-0.33136110833283483,left,False
sparse,0.99,exponential,3,5,12,0,-0.7030330553914036,-0.6549358510992108,-0.6518325044645238,-0.6779040292606723,-0.6518325044645238,left,False
sparse,0.99,exponential,3,5,12,1,-0.34746415037634026,-0.30513632662648443,-0.3448015729448752,-0.30027599076823086,-0.30027599076823086,right,False
sparse,0.99,exponential,3,5,13,0,-4.989403245549538,-0.6537606718573735,-0.8016312310446937,-1.5940160239664474,-0.6537606718573735,down,False
sparse,0.99,exponential,3,5,13,1,-4.305710249171162,-0.27587852749439795,-0.7690473720361318,-0.6667501624470421,-0.27587852749439795,down,False
sparse,0.99,exponential,3,5,14,0,-0.6115590997753825,-0.596337636487008,-0.6433164012349473,-0.5873917009306464,-0.5873917009306464,right,False
sparse,0.99,exponential,3,5,14,1,-0.310297237502411,-0.278633334089492,-0.26268692546312344,-0.29775977018448413,-0.26268692546312344,left,False
sparse,0.99,exponential,3,5,15,0,-0.6212896733720565,-0.6027947234834488,-0.6260396611436511,-0.6067426597215578,-0.6027947234834488,down,False
sparse,0.99,exponential,3,5,15,1,-0.2985917042439228,-0.3010233604621434,-0.3070104488101438,-0.3327355987704862,-0.2985917042439228,up,False
sparse,0.99,exponential,3,5,16,0,-0.6989503778398701,-0.6599384815473339,-0.6197747422665588,-1.3543773890491524,-0.6197747422665588,left,False
sparse,0.99,exponential,3,5,16,1,-0.3717742250270776,-0.36729938918364674,-0.33269821956510454,-0.8482805916823497,-0.33269821956510454,left,False
sparse,0.99,exponential,3,6,1,0,77.01677635093023,79.12630738633095,78.02401550894058,77.40474961437735,79.12630738633095,down,False
sparse,0.99,exponential,3,6,1,1,-0.7636851109026523,-0.6649848783190722,-1.2868148057012414,-0.5815310681889965,-0.5815310681889965,right,False
sparse,0.99,exponential,3,6,2,0,65.80365510888568,78.00052648582542,76.37172510194151,70.04800726421038,78.00052648582542,down,False
sparse,0.99,exponential,3,6,2,1,-1.0074896889434757,-0.6041575385017492,-0.6654114671142919,-0.6067469696079583,-0.6041575385017492,down,False
sparse,0.99,exponential,3,6,3,0,27.332850554043027,74.7272532382068,53.96820469389231,30.184276637114756,74.7272532382068,down,False
sparse,0.99,exponential,3,6,3,1,-1.1803955162474575,-0.6046364923452787,-0.6872559187160144,-0.6196272560871581,-0.6046364923452787,down,False
sparse,0.99,exponential,3,6,4,0,7.6262892503863755,14.834210009242671,59.54530834616154,6.093239574516353,59.54530834616154,left,False
sparse,0.99,exponential,3,6,4,1,-1.1664028234116983,-0.5535311970119492,-0.6388077922782867,-0.6291643294157385,-0.5535311970119492,down,False
sparse,0.99,exponential,3,6,5,0,3.7890155022072376,16.25046539858758,7.128957096419763,4.7456376139247505,16.25046539858758,down,False
sparse,0.99,exponential,3,6,5,1,-1.3256862987954068,-0.5652146814576284,-0.5972829822229248,-0.613822289816224,-0.5652146814576284,down,False
sparse,0.99,exponential,3,6,6,0,3.302901157594646,4.077573161364259,6.567004522218833,3.1213983735572803,6.567004522218833,left,False
sparse,0.99,exponential,3,6,6,1,-0.4890317235173364,-0.5108061253059888,-0.5067274701055806,-1.0663816718583337,-0.4890317235173364,up,False
sparse,0.99,exponential,3,6,11,0,-0.6612901125265904,-0.7006855067932974,-1.4224963708611487,-0.6584848937180638,-0.6584848937180638,right,False
sparse,0.99,exponential,3,6,11,1,-0.38375914788460574,-0.5054032286548963,-0.8831483033936594,-0.3136943758160331,-0.3136943758160331,right,False
sparse,0.99,exponential,3,6,12,0,-0.65551121399819,-0.6133262402921721,-0.653486891338196,-0.6411232158843801,-0.6133262402921721,down,False
sparse,0.99,exponential,3,6,12,1,-0.30907146531508123,-0.23911838521767179,-0.3373322369002994,-0.22672146305845117,-0.22672146305845117,right,False
sparse,0.99,exponential,3,6,13,0,-0.6434213200225519,-0.6109388474851806,-0.628842829381121,-0.6260320674395189,-0.6109388474851806,down,False
sparse,0.99,exponential,3,6,13,1,-0.760584376452725,0.03979573837790519,-0.3297592257478263,-0.2040092906295914,0.03979573837790519,down,False
sparse,0.99,exponential,3,6,14,0,-0.6096753328380198,-0.613570856340595,-0.6054382163698403,-1.4277252848673985,-0.6054382163698403,left,False
sparse,0.99,exponential,3,6,14,1,-0.3201233577122869,0.15287949243579968,-0.15501235463213453,-0.16588371720487155,0.15287949243579968,down,False
sparse,0.99,exponential,3,6,15,0,-0.586741688577021,-0.5986084060980382,-0.59817883055297,-0.5982193924002961,-0.586741688577021,up,False
sparse,0.99,exponential,3,6,15,1,-0.28741850713151007,0.3373638316408939,-0.4023196945641119,-0.3149349090982555,0.3373638316408939,down,False
sparse,0.99,exponential,3,6,16,0,-0.7365597392967508,-0.7198064005336948,-0.6170032269445268,-1.2125157432920493,-0.6170032269445268,left,False
sparse,0.99,exponential,3,6,16,1,-0.37889354979808804,-0.33124562412037917,-0.2902176135679462,-1.0496242570653582,-0.2902176135679462,left,False
sparse,0.99,exponential,3,7,1,0,78.49004658422156,80.5995384069315,79.2314285781377,78.82689250651121,80.5995384069315,down,False
sparse,0.99,exponential,3,7,1,1,-0.6322060165717506,-0.7511175561113488,-1.1977931559608928,-0.6345990862240043,-0.6322060165717506,up,False
sparse,0.99,exponential,3,7,2,0,75.76293202714078,78.99123583347858,77.53944312063744,76.47895892358343,78.99123583347858,down,False
sparse,0.99,exponential,3,7,2,1,-0.6259794675350363,-0.6287016523195547,-0.6297937565142916,-0.6252249906373185,-0.6252249906373185,right,False
sparse,0.99,exponential,3,7,3,0,51.29798672361127,79.28311316656365,66.30676280760747,39.94227077635124,79.28311316656365,down,False
sparse,0.99,exponential,3,7,3,1,-0.5874935629583519,-0.598782930933095,-0.5817025934856468,-0.5866477378304139,-0.5817025934856468,left,False
sparse,0.99,exponential,3,7,4,0,10.529698403963804,30.888710907647564,70.03617035553526,19.233600969024504,70.03617035553526,left,False
sparse,0.99,exponential,3,7,4,1,-0.5371852398195738,-0.630581609949523,-0.555679516458769,-0.5426877349734474,-0.5371852398195738,up,False
sparse,0.99,exponential,3,7,5,0,6.365623970922054,6.14740115132983,20.111750890098627,5.7041008706519545,20.111750890098627,left,False
sparse,0.99,exponential,3,7,5,1,-0.6008010983735927,-0.5256257650661974,-0.5288021117076277,-0.5088069617191493,-0.5088069617191493,right,False
sparse,0.99,exponential,3,7,6,0,2.9236889097497607,4.742998196699064,8.341999656424019,2.6148191296235455,8.341999656424019,left,False
sparse,0.99,exponential,3,7,6,1,-0.478058429202608,-0.4899187830036359,-0.49761654636979114,-0.47693272269588327,-0.47693272269588327,right,False
sparse,0.99,exponential,3,7,7,0,0.46277787947255017,0.34521691485603423,3.7054478970848947,0.31870490640948257,3.7054478970848947,left,False
sparse,0.99,exponential,3,7,7,1,-1.0228621860344356,-0.48407792115689074,-0.5336737748736186,-0.6897830726639884,-0.48407792115689074,down,False
sparse,0.99,exponential,3,7,8,0,-0.9326459248756003,-0.08933801848651382,0.9928596848859352,-0.5197246762365245,0.9928596848859352,left,False
sparse,0.99,exponential,3,7,8,1,-1.0423018607995729,-0.4336966665154885,-0.5133540980162028,-0.4287728216770376,-0.4287728216770376,right,False
sparse,0.99,exponential,3,7,9,0,-1.1601722426666705,-0.5339975354959555,-0.1985849506181992,-0.5520691111963364,-0.1985849506181992,left,False
sparse,0.99,exponential,3,7,9,1,-1.09632692593562,-0.4224498375383871,-0.4261778976243329,-0.6717138692703266,-0.4224498375383871,down,False
sparse,0.99,exponential,3,7,10,0,-1.1980591153859366,-0.5594823928231901,-0.6100220134796134,-0.5611220402617237,-0.5594823928231901,down,False
sparse,0.99,exponential,3,7,10,1,-0.9465799953095395,-0.3710512081983543,-0.4855075042970797,-0.4768140394625757,-0.3710512081983543,down,False
sparse,0.99,exponential,3,7,11,0,-0.6238269499723135,-0.5478665647518534,-0.5791818607099316,-0.5661210259967439,-0.5478665647518534,down,False
sparse,0.99,exponential,3,7,11,1,-0.31541396438063113,-0.2981073108977026,-0.3154398709788462,-0.18972506558116634,-0.18972506558116634,right,False
sparse,0.99,exponential,3,7,12,0,-0.5868900984769849,-0.5646059132923527,-0.5761451355340783,-0.5872619270907656,-0.5646059132923527,down,False
sparse,0.99,exponential,3,7,12,1,-0.2910595727025932,0.7428812562399278,-0.2908700009413399,0.0485407987804365,0.7428812562399278,down,False
sparse,0.99,exponential,3,7,13,0,-0.5998405203385294,-0.6000389337267439,-0.5992219003417937,-0.6091433682214278,-0.5992219003417937,left,False
sparse,0.99,exponential,3,7,13,1,-0.25535112843441476,0.9714712192238082,-0.10398214940476279,0.12300032421045805,0.9714712192238082,down,False
sparse,0.99,exponential,3,7,14,0,-0.6113361865664872,-0.5881167944110756,-0.6107768916922113,-0.5800041054016936,-0.5800041054016936,right,False
sparse,0.99,exponential,3,7,14,1,0.013162666077565222,1.5156504146593945,0.0405554742699101,0.19235348172828975,1.5156504146593945,down,False
sparse,0.99,exponential,3,7,15,0,-0.589843352105412,-0.5744776390317868,-0.5773819119020138,-0.5972329829677292,-0.5744776390317868,down,False
sparse,0.99,exponential,3,7,15,1,-0.18286420788708493,2.357773730755508,0.013966697508040617,-0.2709656217246641,2.357773730755508,down,False
sparse,0.99,exponential,3,7,16,0,-0.5921953970831737,-0.6303917958326507,-0.601087577234252,-1.293753774534255,-0.5921953970831737,up,False
sparse,0.99,exponential,3,7,16,1,-0.25019465101686245,-0.05685190504861837,0.22132954039731312,-0.8250273600183303,0.22132954039731312,left,False
sparse,0.99,exponential,3,8,1,0,80.01146467922007,81.73835467401021,80.40849859316339,79.92777738442328,81.73835467401021,down,False
sparse,0.99,exponential,3,8,1,1,-0.7406596017988937,-0.8105057571436227,-1.245110781929717,-0.4130411488126761,-0.4130411488126761,right,False
sparse,0.99,exponential,3,8,2,0,78.29233450056351,79.28068814582653,80.0200548577833,78.86880403241281,80.0200548577833,left,False
sparse,0.99,exponential,3,8,2,1,-0.635300965272061,-3.1910439324427236,-1.4430546979985033,-1.1421131327142071,-0.635300965272061,up,False
sparse,0.99,exponential,3,8,3,0,59.556825484886566,81.31139055690176,77.34311232139265,60.781798805291324,81.31139055690176,down,False
sparse,0.99,exponential,3,8,3,1,-0.575797381035965,-0.5769591363823764,-0.5900303801765328,-0.5689374035684222,-0.5689374035684222,right,False
sparse,0.99,exponential,3,8,4,0,20.305869012263972,39.41585159646026,76.7306739623509,18.419120942471345,76.7306739623509,left,False
sparse,0.99,exponential,3,8,4,1,-0.5459806734564725,-0.5783429152093494,-0.5692522536247369,-0.5523911737348209,-0.5459806734564725,up,False
sparse,0.99,exponential,3,8,5,0,8.232696272821656,5.7695883896532125,40.26203431701113,5.767209634627413,40.26203431701113,left,False
sparse,0.99,exponential,3,8,5,1,-0.5246566386501741,-0.5273420284350522,-0.5325666444052677,-0.5345110360508682,-0.5246566386501741,up,False
sparse,0.99,exponential,3,8,6,0,3.6854245880534955,5.042653288896223,12.684851722196354,2.3262901462802397,12.684851722196354,left,False
sparse,0.99,exponential,3,8,6,1,-0.5232486917753434,-0.4960016634512661,-0.5031567965798643,-0.4982796498161938,-0.4960016634512661,down,False
sparse,0.99,exponential,3,8,7,0,0.9429791812602006,1.44858008091934,4.073818340531491,0.8445244269043413,4.073818340531491,left,False
sparse,0.99,exponential,3,8,7,1,-0.5030573114498941,-0.46243425735998406,-0.4910289441623978,-0.46023296744806114,-0.46023296744806114,right,False
sparse,0.99,exponential,3,8,8,0,0.19665653306041486,0.4087889621663687,1.5308950895157891,0.026045981726112583,1.5308950895157891,left,False
sparse,0.99,exponential,3,8,8,1,-0.4214621385829118,-0.37736836985483924,-0.4489992515924569,-0.40775239305393185,-0.37736836985483924,down,False
sparse,0.99,exponential,3,8,9,0,-0.49826800545220246,0.14546499707482796,-0.2865551734182164,-0.33266330238582886,0.14546499707482796,down,False
sparse,0.99,exponential,3,8,9,1,-0.7365170840969698,-0.37013629083508864,-0.39366529967088526,-0.35387718279106795,-0.35387718279106795,right,False
sparse,0.99,exponential,3,8,10,0,-0.5515433225769764,-0.5212597545345653,-0.5028035819932322,-0.5613023274313436,-0.5028035819932322,left,False
sparse,0.99,exponential,3,8,10,1,-0.39367393775036075,-0.14114901904983654,-0.3509072978988216,-0.34093729052982563,-0.14114901904983654,down,False
sparse,0.99,exponential,3,8,11,0,-0.5473480176608301,-0.5459990935024287,-0.551828697827109,-0.545061093725149,-0.545061093725149,right,False
sparse,0.99,exponential,3,8,11,1,-0.3273477420604308,-0.1846951934607739,-0.3120902816944862,-1.1282442169688642,-0.1846951934607739,down,False
sparse,0.99,exponential,3,8,12,0,-0.5580083084511182,-0.5383419265082348,-0.5572516037996547,-0.5480899874752131,-0.5383419265082348,down,False
sparse,0.99,exponential,3,8,12,1,-0.25131027930222727,3.6656215804050007,0.45501337228898564,0.2002449362143001,3.6656215804050007,down,False
sparse,0.99,exponential,3,8,13,0,-0.5959225259541682,-0.5966664992936204,-0.6971016815912604,-0.5925461828484944,-0.5925461828484944,right,False
sparse,0.99,exponential,3,8,13,1,0.07100290256681806,5.624514456598359,-0.09545804709026047,0.5435411913438195,5.624514456598359,down,False
sparse,0.99,exponential,3,8,14,0,-0.5876672961470063,-0.5897338570210385,-0.6128882484298761,-0.5912538395626283,-0.5876672961470063,up,False
sparse,0.99,exponential,3,8,14,1,0.019400686496462732,3.965700168734197,0.476474924579218,1.6742889321429484,3.965700168734197,down,False
sparse,0.99,exponential,3,8,15,0,-0.5901320636367234,-0.5972407000476587,-0.5931644506065953,-0.603687532756477,-0.5901320636367234,up,False
sparse,0.99,exponential,3,8,15,1,0.40801158468077103,6.869443414623978,-0.013972737996240575,0.5393461058167559,6.869443414623978,down,False
sparse,0.99,exponential,3,8,16,0,-0.6179767614676885,-0.6262025549682428,-0.6037922051250175,-1.1886466985690416,-0.6037922051250175,left,False
sparse,0.99,exponential,3,8,16,1,-0.28751252263755456,0.1262373685532236,2.1791755443858416,-0.46521971763908737,2.1791755443858416,left,False
sparse,0.99,exponential,3,9,1,0,81.12414903399652,82.47136588027918,81.45124746589269,80.5895347477561,82.47136588027918,down,False
sparse,0.99,exponential,3,9,1,1,-1.3531716697558793,16.070573868259103,-1.349324376956374,-4.3291782474700335,16.070573868259103,down,False
sparse,0.99,exponential,3,9,2,0,78.98318255673254,84.04963533158639,81.66394028835431,81.14205344827471,84.04963533158639,down,False
sparse,0.99,exponential,3,9,2,1,-0.6448338229803989,6.8578835771239,-0.3571018084750249,0.6396425825872277,6.8578835771239,down,False
sparse,0.99,exponential,3,9,3,0,77.19342755872829,82.88932330183621,77.19690404514301,77.97516026416449,82.88932330183621,down,False
sparse,0.99,exponential,3,9,3,1,-0.9031083154934818,-0.8813181164283556,-4.224845610777829,-0.6247240120604193,-0.6247240120604193,right,False
sparse,0.99,exponential,3,9,4,0,40.07077810383315,59.80413490894061,80.54418983832187,23.86910196982859,80.54418983832187,left,False
sparse,0.99,exponential,3,9,4,1,-0.5969415863963228,-3.9622496303617694,-0.6896047211283931,-1.3177023768201057,-0.5969415863963228,up,False
sparse,0.99,exponential,3,9,5,0,7.361125749569783,10.231562806053903,49.532021984658286,6.460405206780866,49.532021984658286,left,False
sparse,0.99,exponential,3,9,5,1,-0.5380737826645567,-0.5434815127649063,-0.5420540618647813,-0.5381387083209184,-0.5380737826645567,up,False
sparse,0.99,exponential,3,9,6,0,5.310374887980423,4.556364008095075,9.725349615914087,3.9699952344051095,9.725349615914087,left,False
sparse,0.99,exponential,3,9,6,1,-0.4944909649739079,-0.47020056441092,-0.4832749626130575,-0.47228901829664854,-0.47020056441092,down,False
sparse,0.99,exponential,3,9,7,0,1.9343703315823415,1.0309080020789223,5.779888180808836,0.9394781545374465,5.779888180808836,left,False
sparse,0.99,exponential,3,9,7,1,-0.46040090815614787,-0.42602370337112444,-0.45737198375178595,-0.44477012582002673,-0.42602370337112444,down,False
sparse,0.99,exponential,3,9,8,0,0.27201204980167604,1.1917783532071717,3.8314250223318433,0.32804859703286476,3.8314250223318433,left,False
sparse,0.99,exponential,3,9,8,1,-0.41846227857711693,0.5521279259767204,-0.43627558094459884,-0.3480571272581696,0.5521279259767204,down,False
sparse,0.99,exponential,3,9,9,0,-0.45905621078502934,-0.44605838058501734,1.6783226848362853,-0.4410215271019642,1.6783226848362853,left,False
sparse,0.99,exponential,3,9,9,1,-0.3866005164989461,-0.2063656273765557,-0.4213473269874453,-0.152379480176455,-0.152379480176455,right,False
sparse,0.99,exponential,3,9,10,0,-0.4275985111993727,-0.5613129518743774,-0.1307656603906533,-0.5554613458634543,-0.1307656603906533,left,False
sparse,0.99,exponential,3,9,10,1,-0.3389680425518791,-0.249388512142397,-0.3540518080844611,0.7878816564451139,0.7878816564451139,right,False
sparse,0.99,exponential,3,9,11,0,-0.5586320617402611,-0.5606039365103952,-0.4880963406357928,-0.5744311930086752,-0.4880963406357928,left,False
sparse,0.99,exponential,3,9,11,1,1.0335619026555514,0.9351779398203952,0.46577663572484523,2.438691399529268,2.438691399529268,right,False
sparse,0.99,exponential,3,9,12,0,-0.5675319171524316,-0.5767438763629807,-0.572413997848548,-0.5707966388039868,-0.5675319171524316,up,False
sparse,0.99,exponential,3,9,12,1,0.22081513549135817,14.71213021720049,0.14930252771241914,5.817843692783645,14.71213021720049,down,False
sparse,0.99,exponential,3,9,13,0,-0.5785082402439033,-0.5987495695294023,-0.5769273797556297,-0.5864701470746554,-0.5769273797556297,left,False
sparse,0.99,exponential,3,9,13,1,0.6682989726988322,28.691613851409077,2.513099185178367,12.84092105224964,28.691613851409077,down,False
sparse,0.99,exponential,3,9,14,0,-0.5868861804770888,-0.5696510068173206,-0.5831312853222888,-0.5740512746968309,-0.5696510068173206,down,False
sparse,0.99,exponential,3,9,14,1,1.6086114023340803,31.26184904635757,7.172392342792924,5.7234061112228565,31.26184904635757,down,False
sparse,0.99,exponential,3,9,15,0,-0.5791933191623372,-0.5733318168431137,-0.5695542853773315,-0.5817369745843306,-0.5695542853773315,left,False
sparse,0.99,exponential,3,9,15,1,2.29614015838144,12.812129463940277,8.3657128993851,3.356844949371453,12.812129463940277,down,False
sparse,0.99,exponential,3,9,16,0,-0.642598366017669,-0.5694271721459029,-0.5409404721693796,-1.1854030118202963,-0.5409404721693796,left,False
sparse,0.99,exponential,3,9,16,1,1.6952929003263069,7.435634925712718,4.185003005899091,2.0334531787399976,7.435634925712718,down,False
sparse,0.99,exponential,3,10,1,0,82.87854475117484,84.25387644717209,83.44355807228195,84.39987073609652,84.39987073609652,right,False
sparse,0.99,exponential,3,10,1,1,2.6832214665051914,64.52472531096161,9.822590319685478,24.83544430715101,64.52472531096161,down,False
sparse,0.99,exponential,3,10,2,0,79.57258191637038,85.789980684622,84.29753533188048,83.87275674295452,85.789980684622,down,False
sparse,0.99,exponential,3,10,2,1,3.839516372987741,68.887030647281,17.920997932651012,6.49595069437128,68.887030647281,down,False
sparse,0.99,exponential,3,10,3,0,80.68385543204437,81.38948723742003,84.66932232555044,76.63422222102122,84.66932232555044,left,False
sparse,0.99,exponential,3,10,3,1,-0.02281315915529547,0.08177065353775981,20.341111739541788,-3.8226869113408686,20.341111739541788,left,False
sparse,0.99,exponential,3,10,4,0,53.58819812406837,45.96862840478836,82.3376508452054,34.5694728344861,82.3376508452054,left,False
sparse,0.99,exponential,3,10,4,1,-0.5538088576830318,-1.3023949415728735,0.08369438693000875,-0.6159568394875531,0.08369438693000875,left,False
sparse,0.99,exponential,3,10,5,0,12.541906327951155,8.39843776146926,37.234554694240785,4.784651146302754,37.234554694240785,left,False
sparse,0.99,exponential,3,10,5,1,-1.122445160180657,-1.6717568345247293,-3.676249998310919,-0.5801133518120921,-0.5801133518120921,right,False
sparse,0.99,exponential,3,10,6,0,5.39873779734547,3.3029847275558297,9.880138642835494,1.246500988834049,9.880138642835494,left,False
sparse,0.99,exponential,3,10,6,1,-0.5018827582689119,-1.2765041552203078,-0.4966200608341464,-0.5771171956474229,-0.4966200608341464,left,False
sparse,0.99,exponential,3,10,7,0,2.8651556128387705,0.6270152579882126,4.662561152579543,1.0828731987619526,4.662561152579543,left,False
sparse,0.99,exponential,3,10,7,1,-0.36864313284097766,0.7754718174834188,-0.4335598972728835,1.4238449928107366,1.4238449928107366,right,False
sparse,0.99,exponential,3,10,8,0,2.549783488795769,-0.4112997259610114,0.6637403350348215,-0.31326667313915724,2.549783488795769,up,False
sparse,0.99,exponential,3,10,8,1,-0.40137977572777844,14.799263872486595,-0.4444128293371172,-0.2823992594180618,14.799263872486595,down,False
sparse,0.99,exponential,3,10,9,0,0.24307835532072722,-0.708405904788198,0.6288972252998755,-0.5245407403167235,0.6288972252998755,left,False
sparse,0.99,exponential,3,10,9,1,-0.3422230438335951,-0.33950163664961097,-0.3695390712318386,0.5656898194676633,0.5656898194676633,right,False
sparse,0.99,exponential,3,10,10,0,-0.48902710159857193,-0.5653468291400674,-0.3937068396109095,-0.5355879226407116,-0.3937068396109095,left,False
sparse,0.99,exponential,3,10,10,1,-0.06735806877523857,0.1936868194675398,-0.2807952414695848,5.255345319600531,5.255345319600531,right,False
sparse,0.99,exponential,3,10,11,0,-0.5739303547693849,-0.5488436620979953,-0.5444888743565641,-0.8936702820558606,-0.5444888743565641,left,False
sparse,0.99,exponential,3,10,11,1,0.1313933993803084,8.357473129107207,0.07782336817833192,21.932226141948018,21.932226141948018,right,False
sparse,0.99,exponential,3,10,12,0,-0.5962644782219273,-0.5770307065103361,-0.5635190624025542,-0.5882934834245641,-0.5635190624025542,left,False
sparse,0.99,exponential,3,10,12,1,5.510372340636217,52.14858718143181,5.737705410987696,31.43403201505725,52.14858718143181,down,False
sparse,0.99,exponential,3,10,13,0,-0.5929338439686885,-0.579770445696126,-0.6854201392606791,-0.5970098542624461,-0.579770445696126,down,False
sparse,0.99,exponential,3,10,13,1,9.002469363862822,70.34926878456368,12.86343972234178,37.94709559423672,70.34926878456368,down,False
sparse,0.99,exponential,3,10,14,0,-0.5845331255570548,-0.568727549363186,-0.5762136040738404,-0.5909221677435627,-0.568727549363186,down,False
sparse,0.99,exponential,3,10,14,1,10.955733945553826,64.36941801360143,35.05863620593789,18.00435831762261,64.36941801360143,down,False
sparse,0.99,exponential,3,10,15,0,-0.5711528241365323,-0.5559537366584661,-0.5646418996719416,-0.5585792984889526,-0.5559537366584661,down,False
sparse,0.99,exponential,3,10,15,1,17.946103199007723,35.28058868714987,38.97155255596664,12.343273618189986,38.97155255596664,left,False
sparse,0.99,exponential,3,10,16,0,-0.557244255167107,-0.625419230823092,-0.5516646959046316,-1.0319625167777131,-0.5516646959046316,left,False
sparse,0.99,exponential,3,10,16,1,1.498610521758951,10.705464188852918,18.676512958178645,2.3603698700871627,18.676512958178645,left,False
sparse,0.99,exponential,3,11,1,0,84.42407310237994,85.3918863098703,84.40159534020158,85.35027608155123,85.3918863098703,down,False
sparse,0.99,exponential,3,11,1,1,46.90321418317279,76.72268239254879,46.53640951445431,57.25404936346142,76.72268239254879,down,False
sparse,0.99,exponential,3,11,2,0,85.40584251209727,86.94646760369983,85.60898371153473,86.03162686144113,86.94646760369983,down,False
sparse,0.99,exponential,3,11,2,1,59.13402969827816,77.28306357061757,59.48318483466847,69.85291987642495,77.28306357061757,down,False
sparse,0.99,exponential,3,11,7,0,0.5025655842236371,-0.43198691621031116,-1.0535609331203766,-0.3608483642544238,0.5025655842236371,up,False
sparse,0.99,exponential,3,11,7,1,2.4238325114978614,35.0819535345947,-0.4167639513995468,0.909127703938019,35.0819535345947,down,False
sparse,0.99,exponential,3,11,8,0,0.05418310510149037,-0.40485212982318686,-0.4797369091361967,-0.585094280126331,0.05418310510149037,up,False
sparse,0.99,exponential,3,11,8,1,-0.40058645921532215,48.81951365526481,7.599678177056648,0.26316405223123684,48.81951365526481,down,False
sparse,0.99,exponential,3,11,9,0,-0.35193751839732945,-1.335275652279161,-0.44145613204006606,-0.7352851490181317,-0.35193751839732945,up,False
sparse,0.99,exponential,3,11,9,1,-0.24675774195290118,-0.9310857193853509,6.756444103589588,-0.17088223929399857,6.756444103589588,left,False
sparse,0.99,exponential,3,11,10,0,-0.5644700310271848,-1.2717577134217501,-0.6809305319587329,-0.5684926839629757,-0.5644700310271848,up,False
sparse,0.99,exponential,3,11,10,1,-0.10016421312668156,-0.18852794903703218,-0.40559195961009736,4.718207060800563,4.718207060800563,right,False
sparse,0.99,exponential,3,11,11,0,-0.5544005849638011,-1.3119049166519774,-0.5776800257956273,-0.6967317076253792,-0.5544005849638011,up,False
sparse,0.99,exponential,3,11,11,1,4.629696544089365,2.426779307791595,0.10791846997363727,34.05118644947677,34.05118644947677,right,False
sparse,0.99,exponential,3,11,12,0,-0.5783855235172662,-1.2909699145876743,-0.5968773580468262,-0.5920955717007308,-0.5783855235172662,up,False
sparse,0.99,exponential,3,11,12,1,23.866805096184983,31.165542877538407,13.407678429870709,62.94370909607942,62.94370909607942,right,False
sparse,0.99,exponential,3,11,13,0,-0.5559568081652284,-0.5491643405483848,-0.5593584987335388,-0.558344606450192,-0.5491643405483848,down,False
sparse,0.99,exponential,3,11,13,1,45.02802094702341,88.95286728825111,54.23091622362186,66.39401585375745,88.95286728825111,down,False
sparse,0.99,exponential,3,11,14,0,-0.5783264346570418,-0.5304138432027312,-0.5302596563254167,-0.5637475417364863,-0.5302596563254167,left,False
sparse,0.99,exponential,3,11,14,1,29.337011842038656,89.95185467579086,72.72107968903961,56.82972593678483,89.95185467579086,down,False
sparse,0.99,exponential,3,11,15,0,-0.5477193658420728,-0.5716900029316101,-0.5441051605616917,-0.5375322569540186,-0.5375322569540186,right,False
