reward_mode,gamma,row,column,has_key,value,best_action,is_terminal
sparse,0.99,3,14,0,70.3855500433685,left,False
sparse,0.99,3,14,1,81.57388225554722,down,False
sparse,0.99,3,15,0,69.33096907976923,left,False
sparse,0.99,3,15,1,81.67603308034802,down,False
sparse,0.99,3,16,0,68.30428518978243,left,False
sparse,0.99,3,16,1,80.99327142237357,down,False
sparse,0.99,4,1,0,77.26500622992386,down,False
sparse,0.99,4,1,1,71.24793183195109,right,False
sparse,0.99,4,2,0,75.93223914695683,left,False
sparse,0.99,4,2,1,72.05677100593626,up,False
sparse,0.99,4,3,0,74.58699487477614,left,False
sparse,0.99,4,3,1,75.64765760497296,right,False
sparse,0.99,4,4,0,73.69224933580205,right,False
sparse,0.99,4,4,1,76.97047738528484,right,False
sparse,0.99,4,5,0,74.94757497487267,right,False
sparse,0.99,4,5,1,78.27238161410676,right,False
sparse,0.99,4,6,0,76.24185551145713,right,False
sparse,0.99,4,6,1,79.61265271663166,right,False
sparse,0.99,4,7,0,77.34881574188444,down,False
sparse,0.99,4,7,1,80.77272739576493,down,False
sparse,0.99,4,8,0,78.43482287274679,down,False
sparse,0.99,4,8,1,81.9037682329337,down,False
sparse,0.99,4,9,0,77.34825230805771,down,False
sparse,0.99,4,9,1,80.82440936102908,down,False
sparse,0.99,4,10,0,76.23665953214804,left,False
sparse,0.99,4,10,1,80.08926311776354,down,False
sparse,0.99,4,11,0,75.11902495139576,left,False
sparse,0.99,4,11,1,81.16721836926685,down,False
sparse,0.99,4,12,0,74.00396333383131,left,False
sparse,0.99,4,12,1,81.77892665632427,down,False
sparse,0.99,4,13,0,72.79687532549728,left,False
sparse,0.99,4,13,1,83.02404109718246,down,False
sparse,0.99,4,14,0,70.17136318811478,down,False
sparse,0.99,4,14,1,82.90487052768027,down,False
sparse,0.99,4,15,0,69.3894527288302,down,False
sparse,0.99,4,15,1,82.93167281090133,down,False
sparse,0.99,4,16,0,68.47854893437179,left,False
sparse,0.99,4,16,1,82.1704675209648,down,False
sparse,0.99,5,1,0,78.64706936567255,down,False
sparse,0.99,5,1,1,72.05663119513797,down,False
sparse,0.99,5,6,0,77.17419882030117,right,False
sparse,0.99,5,6,1,80.49590560338304,right,False
sparse,0.99,5,7,0,78.4543239669801,right,False
sparse,0.99,5,7,1,81.92247692141157,right,False
sparse,0.99,5,8,0,77.55432973169313,up,False
sparse,0.99,5,8,1,80.98899706286699,up,False
sparse,0.99,5,9,0,78.45426205804685,left,False
sparse,0.99,5,9,1,81.92815562791672,left,False
sparse,0.99,5,10,0,77.12897318940706,left,False
sparse,0.99,5,10,1,81.00011612684877,right,False
sparse,0.99,5,11,0,75.79737668151537,left,False
sparse,0.99,5,11,1,82.37660048185877,down,False
sparse,0.99,5,12,0,74.53130395823536,left,False
sparse,0.99,5,12,1,83.47726258730529,down,False
sparse,0.99,5,13,0,72.81102255964358,left,False
sparse,0.99,5,13,1,84.36912269692677,down,False
sparse,0.99,5,14,0,71.57186453375802,left,False
sparse,0.99,5,14,1,84.67835208431816,down,False
sparse,0.99,5,15,0,70.4079689756364,left,False
sparse,0.99,5,15,1,84.20355346475436,down,False
sparse,0.99,5,16,0,69.29270847828087,left,False
sparse,0.99,5,16,1,83.35272175266421,down,False
sparse,0.99,6,1,0,79.99362327180478,down,False
sparse,0.99,6,1,1,73.31997249810688,right,False
sparse,0.99,6,2,0,79.33350319952268,down,False
sparse,0.99,6,2,1,74.47068656169844,right,False
sparse,0.99,6,3,0,79.52959414184164,down,False
sparse,0.99,6,3,1,75.59869189628216,right,False
sparse,0.99,6,4,0,78.65284626622748,down,False
sparse,0.99,6,4,1,76.74273450390031,right,False
sparse,0.99,6,5,0,77.58853389141291,down,False
sparse,0.99,6,5,1,77.91090920552047,right,False
sparse,0.99,6,6,0,76.67101558402705,left,False
sparse,0.99,6,6,1,79.10758851190444,up,False
sparse,0.99,6,11,0,74.48935803350284,up,False
sparse,0.99,6,11,1,83.57744948125949,down,False
sparse,0.99,6,12,0,73.46857834773613,up,False
sparse,0.99,6,12,1,84.68363130379485,down,False
sparse,0.99,6,13,0,72.37716330804979,left,False
sparse,0.99,6,13,1,85.63348086418694,down,False
sparse,0.99,6,14,0,71.29868394845397,left,False
sparse,0.99,6,14,1,85.97178932362591,down,False
sparse,0.99,6,15,0,70.2373378257155,left,False
sparse,0.99,6,15,1,85.43999640769331,down,False
sparse,0.99,6,16,0,69.19414853610147,left,False
sparse,0.99,6,16,1,84.53870013401485,down,False
sparse,0.99,7,1,0,81.32605776659516,down,False
sparse,0.99,7,1,1,73.79376013053594,right,False
sparse,0.99,7,2,0,80.35442509541878,down,False
sparse,0.99,7,2,1,74.88812737610917,right,False
sparse,0.99,7,3,0,80.79412316254086,down,False
sparse,0.99,7,3,1,76.00177445920374,right,False
sparse,0.99,7,4,0,79.79564594815061,down,False
sparse,0.99,7,4,1,77.06832017416126,right,False
sparse,0.99,7,5,0,78.6761004649466,left,False
sparse,0.99,7,5,1,78.12645548227897,right,False
sparse,0.99,7,6,0,77.58233392745666,left,False
sparse,0.99,7,6,1,79.16770780065345,right,False
sparse,0.99,7,7,0,76.49383113833287,left,False
sparse,0.99,7,7,1,80.1888986417959,right,False
sparse,0.99,7,8,0,75.43415902036121,left,False
sparse,0.99,7,8,1,81.31149728566446,right,False
sparse,0.99,7,9,0,74.45139955994765,down,False
sparse,0.99,7,9,1,82.44219299498819,right,False
sparse,0.99,7,10,0,73.5094444852904,down,False
sparse,0.99,7,10,1,83.58327993798719,right,False
sparse,0.99,7,11,0,73.34519381953146,up,False
sparse,0.99,7,11,1,84.73434657012514,down,False
sparse,0.99,7,12,0,72.44633588841872,left,False
sparse,0.99,7,12,1,85.8986732318127,down,False
sparse,0.99,7,13,0,71.53290932563682,left,False
sparse,0.99,7,13,1,86.91741694706094,down,False
sparse,0.99,7,14,0,70.60965676400487,left,False
sparse,0.99,7,14,1,87.29231701225982,down,False
sparse,0.99,7,15,0,69.68071929244385,left,False
sparse,0.99,7,15,1,86.69123478710463,down,False
sparse,0.99,7,16,0,68.74948322005018,left,False
sparse,0.99,7,16,1,85.73334491967894,down,False
sparse,0.99,8,1,0,82.71425500411083,down,False
sparse,0.99,8,1,1,73.97662597318066,right,False
sparse,0.99,8,2,0,81.31884745383118,left,False
sparse,0.99,8,2,1,74.97094984658234,right,False
sparse,0.99,8,3,0,82.12028551670136,down,False
sparse,0.99,8,3,1,76.55953922763732,right,False
sparse,0.99,8,4,0,80.94456289018856,left,False
sparse,0.99,8,4,1,77.72360319505222,right,False
sparse,0.99,8,5,0,79.76448503799442,left,False
sparse,0.99,8,5,1,78.91364538196865,right,False
sparse,0.99,8,6,0,78.59022036767941,left,False
sparse,0.99,8,6,1,80.06513953204586,right,False
sparse,0.99,8,7,0,77.43165035446702,left,False
sparse,0.99,8,7,1,81.22719016173588,right,False
sparse,0.99,8,8,0,76.49558601803854,down,False
sparse,0.99,8,8,1,82.39840608437389,right,False
sparse,0.99,8,9,0,75.51260456172744,down,False
sparse,0.99,8,9,1,83.5601836121061,right,False
sparse,0.99,8,10,0,74.46664361202266,down,False
sparse,0.99,8,10,1,84.73669434936716,right,False
sparse,0.99,8,11,0,73.51057466066233,left,False
sparse,0.99,8,11,1,85.92882980595323,down,False
sparse,0.99,8,12,0,72.56114269620122,left,False
sparse,0.99,8,12,1,87.12771293385262,down,False
sparse,0.99,8,13,0,71.61689024759863,left,False
sparse,0.99,8,13,1,88.2216021627497,down,False
sparse,0.99,8,14,0,70.67699865862183,left,False
sparse,0.99,8,14,1,88.64275314466846,down,False
sparse,0.99,8,15,0,69.74115849097134,left,False
sparse,0.99,8,15,1,87.95668466646804,down,False
sparse,0.99,8,16,0,68.80942257939995,left,False
sparse,0.99,8,16,1,86.93599940493354,down,False
sparse,0.99,9,1,0,84.17295184441234,down,False
sparse,0.99,9,1,1,74.68738830065018,down,False
sparse,0.99,9,2,0,85.2936303649389,down,False
sparse,0.99,9,2,1,75.87747644503796,down,False
sparse,0.99,9,3,0,83.5305655210144,down,False
sparse,0.99,9,3,1,76.54818005752301,right,False
sparse,0.99,9,4,0,81.87401830398146,left,False
sparse,0.99,9,4,1,77.71951874031396,right,False
sparse,0.99,9,5,0,80.47936649429647,left,False
sparse,0.99,9,5,1,79.47005838224946,right,False
sparse,0.99,9,6,0,79.15249655322832,left,False
sparse,0.99,9,6,1,80.76365506753893,right,False
sparse,0.99,9,7,0,77.93238929868669,left,False
sparse,0.99,9,7,1,82.1106219936762,right,False
sparse,0.99,9,8,0,77.5935666431001,down,False
sparse,0.99,9,8,1,83.52426699298046,right,False
sparse,0.99,9,9,0,76.60018160145376,down,False
sparse,0.99,9,9,1,84.71661192831783,right,False
sparse,0.99,9,10,0,75.52190513763392,left,False
sparse,0.99,9,10,1,85.9223881736511,right,False
sparse,0.99,9,11,0,74.4628154727954,left,False
sparse,0.99,9,11,1,87.13920894559908,right,False
sparse,0.99,9,12,0,73.42000315154738,left,False
sparse,0.99,9,12,1,88.36719718301899,down,False
sparse,0.99,9,13,0,72.39098190878005,left,False
sparse,0.99,9,13,1,89.54586618810114,down,False
sparse,0.99,9,14,0,71.37439962512347,left,False
sparse,0.99,9,14,1,90.02664488456554,down,False
sparse,0.99,9,15,0,70.36953882213048,left,False
sparse,0.99,9,15,1,89.2353385909816,down,False
sparse,0.99,9,16,0,69.37602238147147,left,False
sparse,0.99,9,16,1,88.14598949730402,down,False
sparse,0.99,10,1,0,85.95424268394768,down,False
sparse,0.99,10,1,1,76.34023572074122,down,False
sparse,0.99,10,2,0,86.857300689093,down,False
sparse,0.99,10,2,1,77.02671108280151,down,False
sparse,0.99,10,3,0,85.316879170191,left,False
sparse,0.99,10,3,1,75.90835183493184,left,False
sparse,0.99,10,4,0,83.78079480009484,left,False
sparse,0.99,10,4,1,77.52116954810307,right,False
sparse,0.99,10,5,0,79.17636342203744,up,False
sparse,0.99,10,5,1,78.71507753478508,right,False
sparse,0.99,10,6,0,78.10511589237615,up,False
sparse,0.99,10,6,1,79.85448116035184,right,False
sparse,0.99,10,7,0,79.82299638358903,down,False
sparse,0.99,10,7,1,83.34046931062007,right,False
sparse,0.99,10,8,0,78.78136631816439,down,False
sparse,0.99,10,8,1,84.55826407474436,right,False
sparse,0.99,10,9,0,77.70422966560744,down,False
sparse,0.99,10,9,1,85.79416482007734,right,False
sparse,0.99,10,10,0,76.58953122921505,left,False
sparse,0.99,10,10,1,87.06264594090182,right,False
sparse,0.99,10,11,0,75.4739364887248,left,False
sparse,0.99,10,11,1,88.33772349352192,right,False
sparse,0.99,10,12,0,74.36262798151,left,False
sparse,0.99,10,12,1,89.61537215250335,right,False
sparse,0.99,10,13,0,73.25522503274995,left,False
sparse,0.99,10,13,1,90.8899947265281,down,False
sparse,0.99,10,14,0,72.1587786481425,left,False
sparse,0.99,10,14,1,91.44861819625801,down,False
sparse,0.99,10,15,0,71.07716796390432,left,False
sparse,0.99,10,15,1,90.52556538784911,down,False
sparse,0.99,10,16,0,70.0122706968033,left,False
sparse,0.99,10,16,1,89.36267426333805,down,False
sparse,0.99,11,1,0,87.16654026517253,down,False
sparse,0.99,11,1,1,77.45821715554352,down,False
sparse,0.99,11,2,0,88.38568134537027,down,False
sparse,0.99,11,2,1,78.35113751867408,down,False
sparse,0.99,11,7,0,81.30206394538574,down,False
sparse,0.99,11,7,1,84.25628874796543,down,False
sparse,0.99,11,8,0,80.19036482049447,down,False
sparse,0.99,11,8,1,85.256394999374,right,False
sparse,0.99,11,9,0,78.81630152577888,left,False
sparse,0.99,11,9,1,86.40004700989525,right,False
sparse,0.99,11,10,0,77.48598712553736,left,False
sparse,0.99,11,10,1,87.80659095798985,right,False
sparse,0.99,11,11,0,76.19403053918909,left,False
sparse,0.99,11,11,1,89.24815215277725,right,False
sparse,0.99,11,12,0,74.936262327644,left,False
sparse,0.99,11,12,1,90.72872533307276,right,False
sparse,0.99,11,13,0,73.66986325681607,left,False
sparse,0.99,11,13,1,92.25335818434434,down,False
sparse,0.99,11,14,0,72.47045312441725,left,False
sparse,0.99,11,14,1,92.91474462744276,down,False
sparse,0.99,11,15,0,71.32152455741935,left,False
sparse,0.99,11,15,1,91.82480736660239,down,False
sparse,0.99,11,16,0,70.21138842045845,left,False
sparse,0.99,11,16,1,90.58552845690723,down,False
sparse,0.99,12,1,0,88.35463424965756,right,False
sparse,0.99,12,1,1,78.56450889241916,right,False
sparse,0.99,12,2,1,79.69193359334157,right,False
sparse,0.99,12,3,0,88.3842119898224,left,False
sparse,0.99,12,3,1,80.86017788832694,right,False
sparse,0.99,12,4,0,86.92140945595877,left,False
sparse,0.99,12,4,1,81.99011000407306,right,False
sparse,0.99,12,5,0,85.49975424524933,left,False
sparse,0.99,12,5,1,83.12943924887689,right,False
sparse,0.99,12,6,0,84.1146923377443,left,False
sparse,0.99,12,6,1,84.27786382524869,right,False
sparse,0.99,12,7,0,82.70746653732775,left,False
sparse,0.99,12,7,1,85.43501648608438,down,False
sparse,0.99,12,8,0,81.36192757430452,left,False
sparse,0.99,12,8,1,86.42716792057838,down,False
sparse,0.99,12,13,0,72.40481025333091,up,False
sparse,0.99,12,13,1,93.65234174021879,down,False
sparse,0.99,12,14,0,71.5171953419476,left,False
sparse,0.99,12,14,1,94.43308868421595,down,False
sparse,0.99,12,15,0,70.5887480247915,left,False
sparse,0.99,12,15,1,93.12914183238856,left,False
sparse,0.99,12,16,0,69.63157749493713,left,False
sparse,0.99,12,16,1,91.81427425553,left,False
sparse,0.99,13,1,0,87.16298340887833,up,False
sparse,0.99,13,1,1,79.59731301104857,right,False
sparse,0.99,13,2,0,88.35331036030894,up,False
sparse,0.99,13,2,1,80.74656658018071,right,False
sparse,0.99,13,3,0,87.15316764548943,up,False
sparse,0.99,13,3,1,81.90760761774465,right,False
sparse,0.99,13,4,0,85.91812145332817,left,False
sparse,0.99,13,4,1,83.07649725817505,right,False
sparse,0.99,13,5,0,84.6820432914171,left,False
sparse,0.99,13,5,1,84.25814761253638,right,False
sparse,0.99,13,6,0,83.4498225663651,left,False
sparse,0.99,13,6,1,85.45274999565908,right,False
sparse,0.99,13,7,0,82.21945328526324,left,False
sparse,0.99,13,7,1,86.66062922127209,right,False
sparse,0.99,13,8,0,80.99765615668653,left,False
sparse,0.99,13,8,1,87.88233795999844,down,False
sparse,0.99,13,9,0,79.6567818133824,left,False
sparse,0.99,13,9,1,88.77310744373649,down,False
sparse,0.99,13,10,0,78.29643122013997,left,False
sparse,0.99,13,10,1,91.14409472946087,right,False
sparse,0.99,13,11,0,74.59909095396438,down,False
sparse,0.99,13,11,1,92.45298801817148,right,False
sparse,0.99,13,12,0,73.64855617108886,down,False
sparse,0.99,13,12,1,93.71249332609935,right,False
sparse,0.99,13,13,0,72.67640673547078,left,False
sparse,0.99,13,13,1,94.97712642449461,down,False
sparse,0.99,13,14,0,71.6970784039617,left,False
sparse,0.99,13,14,1,96.0122750132927,down,False
sparse,0.99,13,15,0,70.5686705331765,left,False
sparse,0.99,13,15,1,94.41898651713016,left,False
sparse,0.99,13,16,0,69.43799601693802,left,False
sparse,0.99,13,16,1,92.80834956610546,left,False
sparse,0.99,14,1,0,85.95481274780465,up,False
sparse,0.99,14,1,1,80.48632221410038,right,False
sparse,0.99,14,2,0,86.89094369636709,up,False
sparse,0.99,14,2,1,81.67919112309242,right,False
sparse,0.99,14,3,0,85.91510534312859,up,False
sparse,0.99,14,3,1,82.88751695278411,right,False
sparse,0.99,14,4,0,84.72316305010715,up,False
sparse,0.99,14,4,1,84.11134806710092,right,False
sparse,0.99,14,5,0,83.5395497990049,left,False
sparse,0.99,14,5,1,85.35106192258151,right,False
sparse,0.99,14,6,0,82.36656301137431,left,False
sparse,0.99,14,6,1,86.60629427991871,right,False
sparse,0.99,14,7,0,81.20358207582446,left,False
sparse,0.99,14,7,1,87.87627196798947,right,False
sparse,0.99,14,8,0,80.05069015052405,left,False
sparse,0.99,14,8,1,89.1595934724275,right,False
sparse,0.99,14,9,0,78.89511856325053,left,False
sparse,0.99,14,9,1,90.45390228217175,right,False
sparse,0.99,14,10,0,77.24154881966922,left,False
sparse,0.99,14,10,1,91.79861455406484,right,False
sparse,0.99,14,11,0,75.94259747756655,left,False
sparse,0.99,14,11,1,93.63482313234147,right,False
sparse,0.99,14,12,0,74.70742664120553,left,False
sparse,0.99,14,12,1,94.98052887490677,right,False
sparse,0.99,14,13,0,73.5219599281681,left,False
sparse,0.99,14,13,1,96.33128075618029,right,False
sparse,0.99,14,14,0,72.29456495571738,left,False
sparse,0.99,14,14,1,97.67936847483817,down,False
sparse,0.99,14,16,0,68.22305841074179,up,False
sparse,0.99,14,16,1,91.30201104283732,up,False
sparse,0.99,15,1,0,84.73886559133173,up,False
sparse,0.99,15,1,1,80.97241269209461,right,False
sparse,0.99,15,2,0,85.48996163160217,up,False
sparse,0.99,15,2,1,82.2057333843386,right,False
sparse,0.99,15,3,0,84.67865182361199,up,False
sparse,0.99,15,3,1,83.4593548432673,right,False
sparse,0.99,15,4,0,83.53921404369218,up,False
sparse,0.99,15,4,1,84.73468480663668,right,False
sparse,0.99,15,5,0,82.37658967141154,left,False
sparse,0.99,15,5,1,86.03353777014922,right,False
sparse,0.99,15,6,0,81.22936501507351,left,False
sparse,0.99,15,6,1,87.35822860303841,right,False
sparse,0.99,15,7,0,80.09634641994874,left,False
sparse,0.99,15,7,1,88.71183479718121,right,False
sparse,0.99,15,8,0,78.9766180500918,left,False
sparse,0.99,15,8,1,90.09849905967309,right,False
sparse,0.99,15,9,0,77.86818752030935,left,False
sparse,0.99,15,9,1,91.52385776184322,right,False
sparse,0.99,15,10,0,76.71988107859539,left,False
sparse,0.99,15,10,1,92.99564904074519,right,False
sparse,0.99,15,11,0,75.57556371662683,left,False
sparse,0.99,15,11,1,94.51917625875078,right,False
sparse,0.99,15,12,0,74.4412361417679,left,False
sparse,0.99,15,12,1,96.04664319927403,right,False
sparse,0.99,15,13,0,73.3203410254718,left,False
sparse,0.99,15,13,1,97.64126674831809,right,False
sparse,0.99,15,14,1,99.32110378910018,right,False
sparse,0.99,15,15,1,0.0,,True
sparse,0.99,16,1,0,83.52148928066583,up,False
sparse,0.99,16,1,1,80.78107022729782,right,False
sparse,0.99,16,2,0,84.13818478328466,up,False
sparse,0.99,16,2,1,82.01701441701763,right,False
sparse,0.99,16,3,0,83.44957305323028,up,False
sparse,0.99,16,3,1,83.26889189985273,right,False
sparse,0.99,16,4,0,82.36768197357985,up,False
sparse,0.99,16,4,1,84.5363579195503,right,False
sparse,0.99,16,5,0,81.24360321925082,left,False
sparse,0.99,16,5,1,85.81884430512346,right,False
sparse,0.99,16,6,0,80.12945714332845,left,False
sparse,0.99,16,6,1,87.11547787837304,right,False
sparse,0.99,16,7,0,79.02560305559496,left,False
sparse,0.99,16,7,1,88.42497593019357,right,False
sparse,0.99,16,8,0,77.93225616758079,left,False
sparse,0.99,16,8,1,89.74549453053467,right,False
sparse,0.99,16,9,0,76.84938673610945,left,False
sparse,0.99,16,9,1,91.0744181377577,right,False
sparse,0.99,16,10,0,75.77134575114276,left,False
sparse,0.99,16,10,1,92.40806669658738,right,False
sparse,0.99,16,11,0,74.69798739495131,left,False
sparse,0.99,16,11,1,93.74128641236294,right,False
sparse,0.99,16,12,0,73.62984283555656,left,False
sparse,0.99,16,12,1,95.06755127262963,right,False
sparse,0.99,16,13,0,72.56775725558548,left,False
sparse,0.99,16,13,1,96.38541164130197,right,False
sparse,0.99,16,14,0,71.31379519504203,left,False
sparse,0.99,16,14,1,97.68531626354743,up,False
sparse,0.99,16,16,0,-99.9999013657462,up,False
sparse,0.99,16,16,1,-99.9999013657462,up,False
shaped,0.5,1,1,0,0.4912324581606009,down,False
shaped,0.5,1,1,1,0.551632566227988,right,False
shaped,0.5,1,2,0,0.34982655735544166,down,False
shaped,0.5,1,2,1,0.587350268707581,down,False
shaped,0.5,1,3,0,0.5120946955675039,down,False
shaped,0.5,1,3,1,0.5887455827594817,down,False
shaped,0.5,1,4,0,0.5568091076608918,down,False
shaped,0.5,1,4,1,0.5990514480842267,down,False
shaped,0.5,1,5,0,0.578036133087998,down,False
shaped,0.5,1,5,1,0.5997510086872498,down,False
shaped,0.5,1,6,0,0.5897081706657233,down,False
shaped,0.5,1,6,1,0.5998950974694953,down,False
shaped,0.5,1,7,0,0.5952219140807907,down,False
shaped,0.5,1,7,1,0.5998153070026233,down,False
shaped,0.5,1,8,0,0.5977832419025736,down,False
shaped,0.5,1,8,1,0.5996167643520492,down,False
shaped,0.5,1,9,0,0.5989626192710381,down,False
shaped,0.5,1,9,1,0.5991544366603518,down,False
shaped,0.5,1,10,0,0.5994990378478317,down,False
shaped,0.5,1,10,1,0.5981361643746165,down,False
shaped,0.5,1,11,0,0.5997241720803002,down,False
shaped,0.5,1,11,1,0.5951963503684216,down,False
shaped,0.5,1,12,0,0.5993339497567053,down,False
shaped,0.5,1,12,1,0.587503882457302,down,False
shaped,0.5,1,13,0,0.5893690175352335,down,False
shaped,0.5,1,13,1,0.5815993621381859,down,False
shaped,0.5,1,14,0,0.5904352958424605,down,False
shaped,0.5,1,14,1,0.5757335825498265,down,False
shaped,0.5,1,15,0,0.5932162584669797,down,False
shaped,0.5,1,15,1,0.4240418697827022,down,False
shaped,0.5,1,16,0,0.5546818705482647,down,False
shaped,0.5,1,16,1,0.5155132517346656,down,False
shaped,0.5,2,1,0,0.4729487813347284,down,False
shaped,0.5,2,1,1,0.5822171457364715,right,False
shaped,0.5,2,2,0,0.24915051362115953,down,False
shaped,0.5,2,2,1,0.5758286895403062,right,False
shaped,0.5,2,3,0,0.4169072955724963,left,False
shaped,0.5,2,3,1,0.5735638554850999,right,False
shaped,0.5,2,4,0,0.5057564333160931,left,False
shaped,0.5,2,4,1,0.5990669749985117,right,False
shaped,0.5,2,5,0,0.5517756911178984,left,False
shaped,0.5,2,5,1,0.5995093371040013,right,False
shaped,0.5,2,6,0,0.5776131931998081,left,False
shaped,0.5,2,6,1,0.5997923596279524,right,False
shaped,0.5,2,7,0,0.5896183807942205,left,False
shaped,0.5,2,7,1,0.5995994019121434,right,False
shaped,0.5,2,8,0,0.5951850672252846,left,False
shaped,0.5,2,8,1,0.5991710046244486,down,False
shaped,0.5,2,9,0,0.5977462899121924,left,False
shaped,0.5,2,9,1,0.5981671132017468,right,False
shaped,0.5,2,10,0,0.5989117825599419,left,False
shaped,0.5,2,10,1,0.5960469293182252,down,False
shaped,0.5,2,11,0,0.5994563348112694,left,False
shaped,0.5,2,11,1,0.5897859749837671,down,False
shaped,0.5,2,12,0,0.5996982668670623,left,False
shaped,0.5,2,12,1,0.5716606187129679,right,False
shaped,0.5,2,13,0,0.5747014105550582,left,False
shaped,0.5,2,13,1,0.5585938300555107,right,False
shaped,0.5,2,14,0,0.5782651208523427,left,False
shaped,0.5,2,14,1,0.5636290406292859,down,False
shaped,0.5,2,15,0,0.5899010159821142,down,False
shaped,0.5,2,15,1,0.42369890357264994,down,False
shaped,0.5,2,16,0,0.5932174494002106,left,False
shaped,0.5,2,16,1,0.5213389811152254,left,False
shaped,0.5,3,1,0,0.4421095948301834,down,False
shaped,0.5,3,1,1,0.48608309727228693,right,False
shaped,0.5,3,2,0,0.011644286992929367,down,False
shaped,0.5,3,2,1,0.3407135916163215,right,False
shaped,0.5,3,3,0,-0.16715277758839475,left,False
shaped,0.5,3,3,1,0.08999914052070856,right,False
shaped,0.5,3,4,0,0.2230613126781984,left,False
shaped,0.5,3,4,1,0.5862144314893588,right,False
shaped,0.5,3,5,0,0.4114263652161584,left,False
shaped,0.5,3,5,1,0.5921000702355229,right,False
shaped,0.5,3,6,0,0.5483503066799537,down,False
shaped,0.5,3,6,1,0.5991578088865417,right,False
shaped,0.5,3,7,0,0.5762403327987282,left,False
shaped,0.5,3,7,1,0.5988069576331804,right,False
shaped,0.5,3,8,0,0.5889712300148529,left,False
shaped,0.5,3,8,1,0.5982067783760394,down,False
shaped,0.5,3,9,0,0.5944828721887118,left,False
shaped,0.5,3,9,1,0.59581529100394,right,False
shaped,0.5,3,10,0,0.5967665032749058,left,False
shaped,0.5,3,10,1,0.5916232859091494,down,False
shaped,0.5,3,11,0,0.5981085549761593,left,False
shaped,0.5,3,11,1,0.5785016982004143,down,False
shaped,0.5,3,12,0,0.5989809289602923,left,False
shaped,0.5,3,12,1,0.37695867065983263,down,False
shaped,0.5,3,13,0,0.10707338718691528,left,False
shaped,0.5,3,13,1,0.08124676426432986,right,False
shaped,0.5,3,14,0,0.37725601482100923,down,False
shaped,0.5,3,14,1,0.5362860762246303,down,False
shaped,0.5,3,15,0,0.5783172754548518,down,False
shaped,0.5,3,15,1,0.4236263890960433,down,False
shaped,0.5,3,16,0,0.5904591168697604,left,False
shaped,0.5,3,16,1,0.5216757784244265,left,False
shaped,0.5,4,1,0,0.3985548135236285,down,False
shaped,0.5,4,1,1,0.41373698750108706,down,False
shaped,0.5,4,2,0,-0.5052588262224482,left,False
shaped,0.5,4,2,1,-0.481546906004485,left,False
shaped,0.5,4,3,0,-0.05311704285635627,left,False
shaped,0.5,4,3,1,0.3367046915934819,right,False
shaped,0.5,4,4,0,-0.7073078390835341,right,False
shaped,0.5,4,4,1,0.3884240687962126,right,False
shaped,0.5,4,5,0,-0.10773876330373659,left,False
shaped,0.5,4,5,1,0.44923050927957253,right,False
shaped,0.5,4,6,0,0.4974174482719566,down,False
shaped,0.5,4,6,1,0.5929101637294314,right,False
shaped,0.5,4,7,0,0.5483859398391586,left,False
shaped,0.5,4,7,1,0.5908861109172732,right,False
shaped,0.5,4,8,0,0.574317046560206,left,False
shaped,0.5,4,8,1,0.5961892970669289,down,False
shaped,0.5,4,9,0,0.5801414652170699,left,False
shaped,0.5,4,9,1,0.5851532039133481,right,False
shaped,0.5,4,10,0,0.5805555289072838,left,False
shaped,0.5,4,10,1,0.5822687720416583,right,False
shaped,0.5,4,11,0,0.5885829132656594,left,False
shaped,0.5,4,11,1,0.5751815531939197,down,False
shaped,0.5,4,12,0,0.5950521369041153,left,False
shaped,0.5,4,12,1,0.10992820594374852,down,False
shaped,0.5,4,13,0,0.574919087392181,down,False
shaped,0.5,4,13,1,0.5760533378145094,down,False
shaped,0.5,4,14,0,0.10746626019608199,down,False
shaped,0.5,4,14,1,0.5276061479418787,right,False
shaped,0.5,4,15,0,0.574828819026366,down,False
shaped,0.5,4,15,1,0.4268207776208332,down,False
shaped,0.5,4,16,0,0.5894271544586873,left,False
shaped,0.5,4,16,1,0.5231664423813309,left,False
shaped,0.5,5,1,0,0.35972523344255325,down,False
shaped,0.5,5,1,1,0.3928190477425205,down,False
shaped,0.5,5,6,0,0.43846273902887395,down,False
shaped,0.5,5,6,1,0.5319571184859222,right,False
shaped,0.5,5,7,0,0.4121391679619972,right,False
shaped,0.5,5,7,1,0.4494017239920262,right,False
shaped,0.5,5,8,0,0.3721804783884192,left,False
shaped,0.5,5,8,1,0.388894135431051,right,False
shaped,0.5,5,9,0,0.4138105111540439,left,False
shaped,0.5,5,9,1,0.44909999027588543,left,False
shaped,0.5,5,10,0,0.37321254301965784,left,False
shaped,0.5,5,10,1,0.45230015069001384,right,False
shaped,0.5,5,11,0,0.5291057509036361,down,False
shaped,0.5,5,11,1,0.601429332570125,right,False
shaped,0.5,5,12,0,0.5933986528697027,down,False
shaped,0.5,5,12,1,0.6059161758443533,down,False
shaped,0.5,5,13,0,0.5994829613658327,down,False
shaped,0.5,5,13,1,0.6104415829090355,down,False
shaped,0.5,5,14,0,0.599947184583913,down,False
shaped,0.5,5,14,1,0.6012709097676787,down,False
shaped,0.5,5,15,0,0.5999604285778004,down,False
shaped,0.5,5,15,1,0.4357054100734357,down,False
shaped,0.5,5,16,0,0.5994535951271701,left,False
