reward_mode,gamma,lambda,epsilon_schedule,seed,row,column,has_key,q_up,q_down,q_left,q_right,max_q,best_action,is_terminal
shaped,0.9,0.0,exponential,5,4,16,1,-0.9049052884154407,-0.04775779115721581,-0.16021201222607706,-0.7431940955257562,-0.04775779115721581,down,False
shaped,0.9,0.0,exponential,5,5,1,0,4.673006541744243,8.361867361806226,4.853650920989747,5.348702800087187,8.361867361806226,down,False
shaped,0.9,0.0,exponential,5,5,1,1,-0.39246481407346834,-0.0077821214270833855,-0.8085549604927267,-1.009159583147865,-0.0077821214270833855,down,False
shaped,0.9,0.0,exponential,5,5,6,0,-1.6174242113172024,-0.19152105293945632,-1.7921921083483914,-1.30994787003922,-0.19152105293945632,down,False
shaped,0.9,0.0,exponential,5,5,6,1,-0.3697327666674958,0.0028675781154146734,-0.7347490223094386,0.025261558999243504,0.025261558999243504,right,False
shaped,0.9,0.0,exponential,5,5,7,0,-1.0650365435213538,-2.004897164197876,-1.0255546521135674,-0.6009106920194325,-0.6009106920194325,right,False
shaped,0.9,0.0,exponential,5,5,7,1,-0.534021227156371,-1.0345436164435193,-0.8247470941941568,-0.04937571560306504,-0.04937571560306504,right,False
shaped,0.9,0.0,exponential,5,5,8,0,-1.2678597878526525,-1.7715638812869776,-0.8616048787325374,-1.6679133110578206,-0.8616048787325374,left,False
shaped,0.9,0.0,exponential,5,5,8,1,-0.8344486150585348,-1.1694281052366904,-0.8748144887137068,0.08312736805198778,0.08312736805198778,right,False
shaped,0.9,0.0,exponential,5,5,9,0,-1.1593708137114465,-1.9240605059194245,-0.9295991538355963,-1.4780476523728219,-0.9295991538355963,left,False
shaped,0.9,0.0,exponential,5,5,9,1,-0.5376315575469439,-0.9750865987971823,-0.11738498356449703,-0.47566956968055457,-0.11738498356449703,left,False
shaped,0.9,0.0,exponential,5,5,10,0,-0.9546504119791087,-1.4163030730011934,-0.8586115700495995,-1.1726582307277866,-0.8586115700495995,left,False
shaped,0.9,0.0,exponential,5,5,10,1,-0.4546085157146035,-0.8747174826252206,-0.7657990831038928,0.044205112730735595,0.044205112730735595,right,False
shaped,0.9,0.0,exponential,5,5,11,0,-0.973827568199806,-0.456281703319158,-0.47256453884357313,-1.41634292526178,-0.456281703319158,down,False
shaped,0.9,0.0,exponential,5,5,11,1,-0.6046406284651399,0.019624563890428215,-0.8395883282940869,-0.47002966674662744,0.019624563890428215,down,False
shaped,0.9,0.0,exponential,5,5,12,0,-1.9536708632881816,-0.23747390496095977,-0.1946566111307675,-1.6628110011764945,-0.1946566111307675,left,False
shaped,0.9,0.0,exponential,5,5,12,1,-1.684011551763251,-0.0771738825709962,-0.8305279924487351,-1.152881164751605,-0.0771738825709962,down,False
shaped,0.9,0.0,exponential,5,5,13,0,-4.750791933589285,-0.0075940648864089196,-0.862516403657774,-1.428796876504313,-0.0075940648864089196,down,False
shaped,0.9,0.0,exponential,5,5,13,1,-5.124238327651776,-0.17660806331554485,-1.5033363046342842,-0.564864562838262,-0.17660806331554485,down,False
shaped,0.9,0.0,exponential,5,5,14,0,-1.3693362481496925,0.18285993880943166,-1.0321488538161692,-0.6257201748502859,0.18285993880943166,down,False
shaped,0.9,0.0,exponential,5,5,14,1,-0.970473598528675,-0.4361730620582937,-1.1525210745394887,-0.2973571651649361,-0.2973571651649361,right,False
shaped,0.9,0.0,exponential,5,5,15,0,-0.6990868374138569,0.029187655781211186,-0.15272692918301206,-0.7403419204938664,0.029187655781211186,down,False
shaped,0.9,0.0,exponential,5,5,15,1,-1.0802633489670415,-0.30088177382592274,-1.1433820056175892,-0.9540806092096071,-0.30088177382592274,down,False
shaped,0.9,0.0,exponential,5,5,16,0,-0.8191936180965738,-0.05357194638689519,0.09539181415507904,-0.5486091883229759,0.09539181415507904,left,False
shaped,0.9,0.0,exponential,5,5,16,1,-0.6682597311095277,-0.0716029845086782,-0.19748611445793854,-1.0814768138283737,-0.0716029845086782,down,False
shaped,0.9,0.0,exponential,5,6,1,0,5.347478929533423,9.420811376830889,6.348221129045774,5.31456015404642,9.420811376830889,down,False
shaped,0.9,0.0,exponential,5,6,1,1,-0.7284564900264212,-0.14915952831048973,-0.895989596098069,0.20668025323546524,0.20668025323546524,right,False
shaped,0.9,0.0,exponential,5,6,2,0,1.1917106139173252,7.353539955258846,1.740179162920191,0.12487011357841596,7.353539955258846,down,False
shaped,0.9,0.0,exponential,5,6,2,1,-0.8442602693628675,0.022018807198373725,-0.8579797470410875,-0.1619488405968657,0.022018807198373725,down,False
shaped,0.9,0.0,exponential,5,6,3,0,-1.4197650826196746,2.4771793135128735,-0.7262020348856125,-1.4864291189826286,2.4771793135128735,down,False
shaped,0.9,0.0,exponential,5,6,3,1,-0.9840691825354064,0.007464099645695811,-0.6350577481099448,-0.05243004041392413,0.007464099645695811,down,False
shaped,0.9,0.0,exponential,5,6,4,0,-1.7957792784282685,0.6977423092555028,-1.1234655356437848,-1.442111609668347,0.6977423092555028,down,False
shaped,0.9,0.0,exponential,5,6,4,1,-1.1193595502628744,0.01879200904602757,-0.5819272848028133,0.19426832675728126,0.19426832675728126,right,False
shaped,0.9,0.0,exponential,5,6,5,0,-1.8038455075421498,-0.21625567892658148,-0.795099254161065,-1.3864462017398054,-0.21625567892658148,down,False
shaped,0.9,0.0,exponential,5,6,5,1,-0.7794798576528577,0.10581668829727008,-0.8461567170421839,-0.07992833425184341,0.10581668829727008,down,False
shaped,0.9,0.0,exponential,5,6,6,0,-1.4973082312844,-0.7190360853956093,-0.3078234266898847,-1.723656832672124,-0.3078234266898847,left,False
shaped,0.9,0.0,exponential,5,6,6,1,-0.6886730117203305,-0.016727926786797742,-0.6226083902433581,-1.2785860035566627,-0.016727926786797742,down,False
shaped,0.9,0.0,exponential,5,6,11,0,-1.0839442051491228,-0.39398784756528943,-1.2907513971343658,-0.853471739922435,-0.39398784756528943,down,False
shaped,0.9,0.0,exponential,5,6,11,1,-0.8003964426291124,0.11434613624161905,-1.020064566175344,-0.12307689275720637,0.11434613624161905,down,False
shaped,0.9,0.0,exponential,5,6,12,0,-1.1151676498364353,0.14817005581280038,-0.27952114982875575,-0.8568503244051147,0.14817005581280038,down,False
shaped,0.9,0.0,exponential,5,6,12,1,-1.0638070671616522,0.3090159287067648,-0.8411031055875184,-0.18790100453105868,0.3090159287067648,down,False
shaped,0.9,0.0,exponential,5,6,13,0,-1.1577046713019692,0.10441489951108442,-0.09134847811778633,-0.7246305070883452,0.10441489951108442,down,False
shaped,0.9,0.0,exponential,5,6,13,1,-1.108487701696588,-0.009796989615070723,-0.557322257281003,-0.29392539395746725,-0.009796989615070723,down,False
shaped,0.9,0.0,exponential,5,6,14,0,-0.8385630045744707,-0.004514147109513811,0.12842210996092113,-0.735718518653022,0.12842210996092113,left,False
shaped,0.9,0.0,exponential,5,6,14,1,-0.7130076945876345,-0.20686709826271055,-1.083633582250177,0.003262247532483154,0.003262247532483154,right,False
shaped,0.9,0.0,exponential,5,6,15,0,-0.8482790515877701,0.058156326446347904,0.12863392253384864,-0.7969525190022891,0.12863392253384864,left,False
shaped,0.9,0.0,exponential,5,6,15,1,-1.0455629552671464,-0.13258929136815203,-0.8086037237327734,-0.9157345150477301,-0.13258929136815203,down,False
shaped,0.9,0.0,exponential,5,6,16,0,-0.6229952661454702,0.04060109450348275,-0.3030219570136442,-1.0429753436324292,0.04060109450348275,down,False
shaped,0.9,0.0,exponential,5,6,16,1,-0.7901232020966708,-0.16159388786065362,-0.22836664706895327,-1.1781058088112801,-0.16159388786065362,down,False
shaped,0.9,0.0,exponential,5,7,1,0,5.669461595048134,9.490763671022258,7.36419192124443,6.626507829824995,9.490763671022258,down,False
shaped,0.9,0.0,exponential,5,7,1,1,-0.6667641960651882,-0.626183119301545,-0.8133578952983707,-0.10947518362922996,-0.10947518362922996,right,False
shaped,0.9,0.0,exponential,5,7,2,0,2.748258659748597,5.060807194594009,8.31083942099872,1.763287804149145,8.31083942099872,left,False
shaped,0.9,0.0,exponential,5,7,2,1,-0.7454221896725046,-0.5433451728047315,-0.7912128976408076,0.06974184658709304,0.06974184658709304,right,False
shaped,0.9,0.0,exponential,5,7,3,0,-0.7198636946617477,-1.055235716222518,4.976946283731599,-1.2061094190419028,4.976946283731599,left,False
shaped,0.9,0.0,exponential,5,7,3,1,-0.7256502089918517,-0.45587502069461366,-0.7381356605478478,0.30166885240323205,0.30166885240323205,right,False
shaped,0.9,0.0,exponential,5,7,4,0,-1.6329648089319573,-1.2456796683696223,2.595919728367797,-1.5198458686532572,2.595919728367797,left,False
shaped,0.9,0.0,exponential,5,7,4,1,-0.835149071467566,-0.11155107523387861,-0.8505909923583965,0.1346957135026857,0.1346957135026857,right,False
shaped,0.9,0.0,exponential,5,7,5,0,-1.432155942738011,-1.003167237902317,-0.10957305827428053,-1.4128237084629485,-0.10957305827428053,left,False
shaped,0.9,0.0,exponential,5,7,5,1,-0.7092642407958695,0.15495833200889467,-0.37930198239031937,0.040263936446092274,0.15495833200889467,down,False
shaped,0.9,0.0,exponential,5,7,6,0,-1.482697510243804,-0.7880130935619508,-0.638274309355087,-1.1743419686015137,-0.638274309355087,left,False
shaped,0.9,0.0,exponential,5,7,6,1,-0.7937073743422353,0.15428697487227266,-0.3941053762180837,0.24527879908080846,0.24527879908080846,right,False
shaped,0.9,0.0,exponential,5,7,7,0,-1.560759329511,-0.4610306722973836,-0.578822948580689,-0.9537660596904971,-0.4610306722973836,down,False
shaped,0.9,0.0,exponential,5,7,7,1,-1.0802208106180862,-0.017183934786256905,-0.6590339791161219,0.05279711774921533,0.05279711774921533,right,False
shaped,0.9,0.0,exponential,5,7,8,0,-1.056690308524991,-0.10873275435064916,-0.2994954632842798,-0.8215805847796966,-0.10873275435064916,down,False
shaped,0.9,0.0,exponential,5,7,8,1,-1.08700508015733,0.10497663869427075,-0.6466790998252239,-0.0879278147405965,0.10497663869427075,down,False
shaped,0.9,0.0,exponential,5,7,9,0,-0.9136938303498481,0.04835499702942088,-0.1267001461690085,-0.8558683279105461,0.04835499702942088,down,False
shaped,0.9,0.0,exponential,5,7,9,1,-0.9821723371559793,0.07945323214474773,-0.8028529271591144,-0.03457970072405641,0.07945323214474773,down,False
shaped,0.9,0.0,exponential,5,7,10,0,-1.1820958166008289,-0.0662251892204328,0.002749418448223094,-0.7553490519393571,0.002749418448223094,left,False
shaped,0.9,0.0,exponential,5,7,10,1,-0.9681588450224282,-0.35008580463746797,-0.7648377493669806,0.16194880527491948,0.16194880527491948,right,False
shaped,0.9,0.0,exponential,5,7,11,0,-0.8802748145413345,0.08296771758303709,0.006883128597898636,-0.8549100124284091,0.08296771758303709,down,False
shaped,0.9,0.0,exponential,5,7,11,1,-0.7283447222479971,0.11659491928481805,-0.8183264039026072,-0.1515602946407531,0.11659491928481805,down,False
shaped,0.9,0.0,exponential,5,7,12,0,-0.6273720894779682,0.028036051789829874,-0.00899240778517018,-0.4453041009745732,0.028036051789829874,down,False
shaped,0.9,0.0,exponential,5,7,12,1,-0.7871515900546924,0.17211592338488346,-0.6883247610962118,0.009996678099303886,0.17211592338488346,down,False
shaped,0.9,0.0,exponential,5,7,13,0,-0.6453085875021424,0.3027263760226061,0.25524341267439554,-0.5316559902280998,0.3027263760226061,down,False
shaped,0.9,0.0,exponential,5,7,13,1,-0.741373953264824,0.12018200329341096,-1.082661409818005,-0.02759242062887489,0.12018200329341096,down,False
shaped,0.9,0.0,exponential,5,7,14,0,-0.5372380970375574,0.12473417053384844,0.05760812705469899,-0.5425999446821612,0.12473417053384844,down,False
shaped,0.9,0.0,exponential,5,7,14,1,-0.7279080529548672,-0.017533330610812366,-0.675853319771929,-0.05341192521349915,-0.017533330610812366,down,False
shaped,0.9,0.0,exponential,5,7,15,0,-0.4783095245180141,0.25639996698720985,0.14120678872794132,-0.4598700259078984,0.25639996698720985,down,False
shaped,0.9,0.0,exponential,5,7,15,1,-1.1261439434815819,-0.2288062256917917,-0.9637880886566839,-1.0614611899480264,-0.2288062256917917,down,False
shaped,0.9,0.0,exponential,5,7,16,0,-0.6477689866940177,0.12218440743051866,0.11828991856725618,-0.5409947297890796,0.12218440743051866,down,False
shaped,0.9,0.0,exponential,5,7,16,1,-0.9290849283574789,-0.07710280437611396,-0.26177409376388316,-1.012904466327612,-0.07710280437611396,down,False
shaped,0.9,0.0,exponential,5,8,1,0,7.247239430891754,11.134730944739186,8.457739568014373,7.675650235892596,11.134730944739186,down,False
shaped,0.9,0.0,exponential,5,8,1,1,-0.8931709215561174,-1.6754792602590167,-1.869703963464001,-0.6645066060472625,-0.6645066060472625,right,False
shaped,0.9,0.0,exponential,5,8,2,0,0.5438514682553688,1.4979161892522315,8.835558059877547,-0.06026581852235438,8.835558059877547,left,False
shaped,0.9,0.0,exponential,5,8,2,1,-0.8903321769601997,-4.745113897809795,-1.9692116429570115,-1.3146590723495184,-0.8903321769601997,up,False
shaped,0.9,0.0,exponential,5,8,3,0,2.871071807628678,-1.479838876687646,-1.63508716310261,-2.035308116185334,2.871071807628678,up,False
shaped,0.9,0.0,exponential,5,8,3,1,-1.0228167098623449,-1.2491934457907659,-1.79389899162033,-0.4733220265229309,-0.4733220265229309,right,False
shaped,0.9,0.0,exponential,5,8,4,0,-0.5917588489997275,-2.6272282076499986,-1.9985607381084396,-1.7453214925520855,-0.5917588489997275,up,False
shaped,0.9,0.0,exponential,5,8,4,1,-0.6381005445317848,-1.0959800944594835,-0.99157450608489,-0.09296792562660691,-0.09296792562660691,right,False
shaped,0.9,0.0,exponential,5,8,5,0,-1.6921518838005112,-1.810617004908051,-1.2934241217189646,-1.70148398629349,-1.2934241217189646,left,False
shaped,0.9,0.0,exponential,5,8,5,1,-0.48224924492800814,-0.49636198905447404,-0.8651030497361262,0.08450463905912002,0.08450463905912002,right,False
shaped,0.9,0.0,exponential,5,8,6,0,-1.3819070507861122,-1.1523519754581708,-1.1710855394624962,-1.3987448081610507,-1.1523519754581708,down,False
shaped,0.9,0.0,exponential,5,8,6,1,-0.6203484789505422,-0.17817780924095994,-0.8034204104632493,0.11653490393830364,0.11653490393830364,right,False
shaped,0.9,0.0,exponential,5,8,7,0,-1.0989354285923714,-0.8718119607834927,-0.7401507433522566,-1.015123995294387,-0.7401507433522566,left,False
shaped,0.9,0.0,exponential,5,8,7,1,-0.5835806020713624,-0.06938496889342544,-0.7621984746192353,0.07862114141547642,0.07862114141547642,right,False
shaped,0.9,0.0,exponential,5,8,8,0,-0.9586090631422371,-0.38058171815629493,-0.41874405620323407,-0.8847384507950065,-0.38058171815629493,down,False
shaped,0.9,0.0,exponential,5,8,8,1,-0.7815307729592997,0.18666471527850081,-0.8076667658688765,-0.15127446850078993,0.18666471527850081,down,False
shaped,0.9,0.0,exponential,5,8,9,0,-0.8695158112314406,-0.2379389134174949,-0.07663180183112733,-0.8130717289470604,-0.07663180183112733,left,False
shaped,0.9,0.0,exponential,5,8,9,1,-0.6536987080688291,0.06872155685472901,-0.4702978240992688,-0.007066538601740308,0.06872155685472901,down,False
shaped,0.9,0.0,exponential,5,8,10,0,-0.8371063985920156,0.14364664221524634,0.003616626842967891,-0.7679486736636729,0.14364664221524634,down,False
shaped,0.9,0.0,exponential,5,8,10,1,-0.707643858182908,0.09881865340070645,-0.5254378731758783,-0.30715839556095736,0.09881865340070645,down,False
shaped,0.9,0.0,exponential,5,8,11,0,-0.797942911875592,0.19864560346738835,0.05264736429771336,-0.958384320202448,0.19864560346738835,down,False
shaped,0.9,0.0,exponential,5,8,11,1,-0.7029600701218045,-0.011509633994832954,-0.5769065126140103,0.16812537573848443,0.16812537573848443,right,False
shaped,0.9,0.0,exponential,5,8,12,0,-0.5421466700534381,0.22457871172209695,0.04128469518525435,-0.4929519784709798,0.22457871172209695,down,False
shaped,0.9,0.0,exponential,5,8,12,1,-0.6199956815936623,0.17389729353640201,-0.6562915305369726,0.09339269142340995,0.17389729353640201,down,False
shaped,0.9,0.0,exponential,5,8,13,0,-0.5158836164875603,0.39283424541605405,0.3391310228052535,-0.6994248779990898,0.39283424541605405,down,False
shaped,0.9,0.0,exponential,5,8,13,1,-0.5180277630887689,0.012227834505277285,-0.7720604340028983,0.16643971955247694,0.16643971955247694,right,False
shaped,0.9,0.0,exponential,5,8,14,0,-0.6208568765166673,-0.029944771998262995,-0.1507526348713498,-0.53863427636696,-0.029944771998262995,down,False
shaped,0.9,0.0,exponential,5,8,14,1,-0.9255672547999425,0.23270423547986457,-0.6817895709204942,-0.3171350356115764,0.23270423547986457,down,False
shaped,0.9,0.0,exponential,5,8,15,0,-0.5003852848442631,0.19910695423257452,0.04114221326054466,-0.9118534174979002,0.19910695423257452,down,False
shaped,0.9,0.0,exponential,5,8,15,1,-1.0688644822093885,-0.5653972806885282,-0.8968929837295625,-1.0219792646352097,-0.5653972806885282,down,False
shaped,0.9,0.0,exponential,5,8,16,0,-0.7455376839906507,-0.022559168536819954,-0.006313091535123591,-0.7327597249567461,-0.006313091535123591,left,False
shaped,0.9,0.0,exponential,5,8,16,1,-1.189689136027877,-0.052438344975872075,-0.24860154016382746,-1.1141822355812223,-0.052438344975872075,down,False
shaped,0.9,0.0,exponential,5,9,1,0,8.000985454003287,11.763092354749658,9.056277634888554,7.07639638086391,11.763092354749658,down,False
shaped,0.9,0.0,exponential,5,9,1,1,-2.1272047659386937,-2.2482711298474833,-2.5730039344688187,-5.266022328556721,-2.1272047659386937,up,False
shaped,0.9,0.0,exponential,5,9,2,0,0.9642568082585676,14.547358258383918,4.090774337940448,2.1445316004780444,14.547358258383918,down,False
shaped,0.9,0.0,exponential,5,9,2,1,-1.5696139414683699,-2.0440461477686833,-2.4311889523408796,-1.7797562901461417,-1.5696139414683699,up,False
shaped,0.9,0.0,exponential,5,9,3,0,-2.4721312967768707,10.720262810710603,-2.257380266773103,-2.5990991897627524,10.720262810710603,down,False
shaped,0.9,0.0,exponential,5,9,3,1,-2.2532473847709915,-2.7977016080268595,-5.444701444478811,-1.9843087290922812,-1.9843087290922812,right,False
shaped,0.9,0.0,exponential,5,9,4,0,-1.7462134033518508,-6.257663981168432,-3.0325427898225095,-3.4122126812784246,-1.7462134033518508,up,False
shaped,0.9,0.0,exponential,5,9,4,1,-1.4791547962417115,-5.443716881239203,-2.3636916961894814,-0.8549037745047641,-0.8549037745047641,right,False
shaped,0.9,0.0,exponential,5,9,5,0,-2.057375953804597,-3.43213663028862,-2.501374010442831,-2.2535625827397165,-2.057375953804597,up,False
shaped,0.9,0.0,exponential,5,9,5,1,-1.3379512705362688,-1.2931926720645597,-2.367513568204593,-0.3265702461885973,-0.3265702461885973,right,False
shaped,0.9,0.0,exponential,5,9,6,0,-1.6909481726065425,-1.7360614529600962,-1.8192693983345394,-1.75929679711965,-1.6909481726065425,up,False
shaped,0.9,0.0,exponential,5,9,6,1,-0.8154892324756514,-0.5687653920255027,-1.4279430494969005,-0.14574426944505708,-0.14574426944505708,right,False
shaped,0.9,0.0,exponential,5,9,7,0,-1.397314976362775,-1.548778292043073,-1.1957277353001106,-1.361775781387638,-1.1957277353001106,left,False
shaped,0.9,0.0,exponential,5,9,7,1,-0.6932741279712984,-1.1002664542260383,-0.9608893543189224,0.23086843989418332,0.23086843989418332,right,False
shaped,0.9,0.0,exponential,5,9,8,0,-1.0301838601107054,-0.594368409821359,-0.7412296158323601,-0.9806916264558379,-0.594368409821359,down,False
shaped,0.9,0.0,exponential,5,9,8,1,-0.8570776234552515,0.20575178028425825,-0.6505532778527875,0.33756368620910226,0.33756368620910226,right,False
shaped,0.9,0.0,exponential,5,9,9,0,-0.9241179161936737,-0.3327391866350655,-0.2769099181641468,-0.8624570379997114,-0.2769099181641468,left,False
shaped,0.9,0.0,exponential,5,9,9,1,-0.6954225538522077,0.021730409195249163,-0.40505815361018127,0.28990347206371103,0.28990347206371103,right,False
shaped,0.9,0.0,exponential,5,9,10,0,-0.7860840241198683,-0.11860483229704571,-0.0004359202877609516,-0.686525852652802,-0.0004359202877609516,left,False
shaped,0.9,0.0,exponential,5,9,10,1,-0.6183169113997913,0.020710076165049884,-0.856242665324599,0.16858855473963968,0.16858855473963968,right,False
shaped,0.9,0.0,exponential,5,9,11,0,-0.9746007718558789,-0.05644454784023756,0.13331430373221678,-0.6416781855846555,0.13331430373221678,left,False
shaped,0.9,0.0,exponential,5,9,11,1,-0.7765499920234681,0.32990532478716195,-0.7256073830756328,0.1639163010369307,0.32990532478716195,down,False
shaped,0.9,0.0,exponential,5,9,12,0,-0.5858204159172133,0.11341597694996408,0.11303487488855485,-0.5680618490424395,0.11341597694996408,down,False
shaped,0.9,0.0,exponential,5,9,12,1,-0.6138164548930529,-0.07467817218546306,-0.507443474448537,0.55564192681113,0.55564192681113,right,False
shaped,0.9,0.0,exponential,5,9,13,0,-0.564809726524637,0.29584244045199976,0.21076571955223766,-0.5633128467409853,0.29584244045199976,down,False
shaped,0.9,0.0,exponential,5,9,13,1,-0.5299652094990088,0.7021680800871867,-0.5407087453113026,0.05737854797071455,0.7021680800871867,down,False
shaped,0.9,0.0,exponential,5,9,14,0,-0.5433137383940829,0.1534904370570911,0.22115358486549014,-0.4475102120070485,0.22115358486549014,left,False
shaped,0.9,0.0,exponential,5,9,14,1,-0.5769051726312099,0.8429852331192546,-0.619875961173854,-0.22431452935408747,0.8429852331192546,down,False
shaped,0.9,0.0,exponential,5,9,15,0,-0.676142837895557,0.2730768715515937,0.174607894207233,-0.6392645897895309,0.2730768715515937,down,False
shaped,0.9,0.0,exponential,5,9,15,1,-1.1454409671837058,-0.10315341793311025,-0.6815175261380164,-0.8911224610206093,-0.10315341793311025,down,False
shaped,0.9,0.0,exponential,5,9,16,0,-0.8773354312334971,-0.054815093020994486,0.2811339485877675,-0.8000263954761008,0.2811339485877675,left,False
shaped,0.9,0.0,exponential,5,9,16,1,-0.911704854830722,-0.24979500721489523,-0.16945508055275793,-1.2887427504146922,-0.16945508055275793,left,False
shaped,0.9,0.0,exponential,5,10,1,0,10.689964282083096,15.616284751916732,11.65038774883592,14.106262697137273,15.616284751916732,down,False
shaped,0.9,0.0,exponential,5,10,1,1,-2.7135060874719463,0.5100088806818399,-2.5417828424140247,-1.9735863722555467,0.5100088806818399,down,False
shaped,0.9,0.0,exponential,5,10,2,0,3.1483363814176233,16.765467657039988,7.391841984210035,7.101403248215005,16.765467657039988,down,False
shaped,0.9,0.0,exponential,5,10,2,1,-5.3980328176635695,0.8104909592444942,-2.4767742272137543,-3.172026921885311,0.8104909592444942,down,False
shaped,0.9,0.0,exponential,5,10,3,0,-0.17756843073191986,2.6873633180738414,13.91147390907263,-5.999925748766382,13.91147390907263,left,False
shaped,0.9,0.0,exponential,5,10,3,1,-2.791031238227105,-3.4710484498968595,-3.124384492822318,-5.201339438120167,-2.791031238227105,up,False
shaped,0.9,0.0,exponential,5,10,4,0,-3.62503654329622,-2.8038954644550254,1.2807775142479625,-3.519686333791149,1.2807775142479625,left,False
shaped,0.9,0.0,exponential,5,10,4,1,-2.1999433434642968,-2.9607727187620956,-3.4439874720445958,-2.1028780353364307,-2.1028780353364307,right,False
shaped,0.9,0.0,exponential,5,10,5,0,-3.2915962056165706,-4.724126962265371,-6.773395098823462,-2.7172385750099575,-2.7172385750099575,right,False
shaped,0.9,0.0,exponential,5,10,5,1,-1.8298080298905919,-2.8971405248614923,-6.036086279382058,-0.7985940124903018,-0.7985940124903018,right,False
shaped,0.9,0.0,exponential,5,10,6,0,-2.1605736058183553,-3.0304211535360595,-3.113974159080761,-1.9716056254004124,-1.9716056254004124,right,False
shaped,0.9,0.0,exponential,5,10,6,1,-1.246874100559071,-1.7061160056324776,-2.712931859221916,-1.0104791652214777,-1.0104791652214777,right,False
shaped,0.9,0.0,exponential,5,10,7,0,-1.662782026367122,-0.5558120155066276,-1.5359388298138286,-1.3076468134268613,-0.5558120155066276,down,False
shaped,0.9,0.0,exponential,5,10,7,1,-0.6879186468155276,0.2098808798353036,-1.4276909328131087,0.007300970209534394,0.2098808798353036,down,False
shaped,0.9,0.0,exponential,5,10,8,0,-1.270569605337605,-0.6680531931684094,-1.5794760666398788,-1.0402585024142528,-0.6680531931684094,down,False
shaped,0.9,0.0,exponential,5,10,8,1,-0.6339732235772427,0.11269703147947208,-0.6046698435833737,0.33956464192242236,0.33956464192242236,right,False
shaped,0.9,0.0,exponential,5,10,9,0,-0.9060998790279167,-0.5362619711525288,-0.5033082713558238,-1.0588770709335928,-0.5033082713558238,left,False
shaped,0.9,0.0,exponential,5,10,9,1,-0.5511799838889525,-0.1978397246353186,-0.7528506963262109,0.151495074122992,0.151495074122992,right,False
shaped,0.9,0.0,exponential,5,10,10,0,-0.9020369351692138,-0.41741478472391635,-0.33301182258180617,-0.9972806728568734,-0.33301182258180617,left,False
shaped,0.9,0.0,exponential,5,10,10,1,-0.7409040418849536,-0.08040042072472335,-0.6361511220329094,-0.06588328274782626,-0.06588328274782626,right,False
shaped,0.9,0.0,exponential,5,10,11,0,-0.6924697862196315,-0.35889344761698677,-0.11300917025164266,-0.8247439291148928,-0.11300917025164266,left,False
shaped,0.9,0.0,exponential,5,10,11,1,-0.41099826525561184,-0.252071720096361,-0.7354541679803622,0.44561770167377274,0.44561770167377274,right,False
shaped,0.9,0.0,exponential,5,10,12,0,-0.692343336921647,-0.29370709015518875,-0.09734304898512153,-0.6834702183458692,-0.09734304898512153,left,False
shaped,0.9,0.0,exponential,5,10,12,1,-0.4425091006848858,0.6148610046855244,-0.6481432988789172,0.287210000135392,0.6148610046855244,down,False
shaped,0.9,0.0,exponential,5,10,13,0,-0.6304760383176177,-0.008590293378937162,0.09949041901449707,-0.6377549259508235,0.09949041901449707,left,False
shaped,0.9,0.0,exponential,5,10,13,1,-0.3818943647878885,1.357822603830079,-0.6380691951039033,0.18374596273890131,1.357822603830079,down,False
shaped,0.9,0.0,exponential,5,10,14,0,-0.5193544370715656,0.035863096107451906,0.21717510972999504,-0.5022597212570608,0.21717510972999504,left,False
shaped,0.9,0.0,exponential,5,10,14,1,-0.709707891117823,3.9309989399757312,-0.21020109505643192,-0.16310932723388444,3.9309989399757312,down,False
shaped,0.9,0.0,exponential,5,10,15,0,-0.5735695995841594,0.023731359947921082,0.24840768714503814,-0.43645958035222654,0.24840768714503814,left,False
shaped,0.9,0.0,exponential,5,10,15,1,-1.0771771093085383,0.2537819970891759,-0.8382229481054487,-0.627403719729708,0.2537819970891759,down,False
shaped,0.9,0.0,exponential,5,10,16,0,-0.5214725711749433,0.05052909265645708,0.08170291498778232,-0.72910134057201,0.08170291498778232,left,False
shaped,0.9,0.0,exponential,5,10,16,1,-0.9532441604994654,0.015555214053459675,-0.1944847109149274,-1.2126505757671304,0.015555214053459675,down,False
shaped,0.9,0.0,exponential,5,11,1,0,10.965746821496444,15.290730871653546,13.016643287540969,17.73889487366211,17.73889487366211,right,False
shaped,0.9,0.0,exponential,5,11,1,1,-1.5592718605473517,6.908045545822774,-0.22531203591723736,0.12934886747747476,6.908045545822774,down,False
shaped,0.9,0.0,exponential,5,11,2,0,13.453735779312684,20.297756929054486,15.013500936600101,15.346719416467728,20.297756929054486,down,False
shaped,0.9,0.0,exponential,5,11,2,1,-0.8436250139367668,9.55972249935959,0.2714238092653553,1.74108128525755,9.55972249935959,down,False
shaped,0.9,0.0,exponential,5,11,7,0,-1.739024605282697,-0.0033644034567044054,-1.6295300646567366,-1.3825366168418827,-0.0033644034567044054,down,False
shaped,0.9,0.0,exponential,5,11,7,1,-0.8746748871243194,0.25927327085940416,-1.3538511468549437,-0.26570192357949163,0.25927327085940416,down,False
shaped,0.9,0.0,exponential,5,11,8,0,-1.4185985880531318,-0.5897993321274405,-0.5474096964315475,-1.2475073213896397,-0.5474096964315475,left,False
