reward_mode,gamma,lambda,trace_type,epsilon_schedule,seed,episode,step,state_row,state_column,has_key_before,selected_action,executed_action,reward,next_row,next_column,has_key_after,next_action,done,event,epsilon,alpha,current_old_q,next_action_q,td_target,td_error,trace_row,trace_column,trace_has_key,trace_action,eligibility_before_decay,eligibility_after_decay,trace_old_q,update_amount,trace_new_q,active_traces_before_decay,active_traces_after_decay
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,8,0,left,0.0024627886469416617,0.001551556847573247,7.424660799769242,0.00020820504095519853,7.424869004810198,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,7,0,left,0.003909188328478828,0.0024627886469416617,8.626936393573645,0.0003304841919923786,8.627266877765638,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,6,0,left,0.00984930291881791,0.006205060838855283,10.51412355863818,0.000832663623059659,10.51495622226124,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,5,0,left,0.015633814156853824,0.00984930291881791,12.748314706946923,0.0013216882905708871,12.749636395237493,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,4,0,left,0.024815578026752102,0.015633814156853824,15.010994693237006,0.0020979179215410908,15.013092611158546,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,3,0,left,0.03938980639167,0.024815578026752102,17.9244746854219,0.00333002844689062,17.927804713868788,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,2,1,right,0.39690000000000003,0.250047,9.047592703669425,0.03355406922869244,9.081146772898117,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,10,2,1,down,0.15752961000000001,0.09924365430000001,1.027560579997261,0.01331761007686803,1.0408781900741289,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,11,2,1,down,0.250047,0.15752961000000001,7.557173142697618,0.021139063614076237,7.578312206311694,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,12,3,1,down,0.63,0.39690000000000003,11.619851000323333,0.05326042734713085,11.673111427670463,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,40,13,3,1,right,right,-0.1,13,4,1,down,False,normal_move,0.05,0.1,13.280224515657562,15.806253471491308,14.125628124342178,0.8454036086846166,13,3,1,right,1.0,0.63,13.280224515657562,0.08454036086846167,13.364764876526023,21,20
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,1,5,0,down,2.4073286512514312e-06,1.5166170502884016e-06,1.2288290911427067,9.442029511777327e-08,1.2288291855630018,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,2,5,0,down,9.627504634134507e-06,6.06532791950474e-06,1.5457554278725674,3.7761018975541903e-07,1.5457558054827572,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,3,5,0,right,1.528175338751509e-05,9.627504634134507e-06,1.8247484299893642,5.993812535800303e-07,1.8247490293706177,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,3,6,0,right,6.111552383158003e-05,3.850278001389542e-05,2.374456031317942,2.397074364339625e-06,2.3744584283923063,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,3,7,0,right,9.700876798663497e-05,6.111552383158003e-05,2.8955047052024163,3.8048799433962305e-06,2.89550851008236,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,3,8,0,down,0.0001539821714073571,9.700876798663497e-05,3.5605621990514744,6.0394919736448105e-06,3.560568238543448,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,4,8,0,down,0.00024441614509104303,0.0001539821714073571,4.185679805448883,9.586495196261605e-06,4.185689391944079,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,10,7,0,down,0.0003879621350651477,0.00024441614509104303,5.383137830160966,1.5216659041685087e-05,5.3831530468200075,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,11,7,0,down,0.0006158129128018217,0.0003879621350651477,7.034599960247198,2.415342705029379e-05,7.034624113674249,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,8,0,left,0.001551556847573247,0.0009774808139711457,7.424869004810198,6.085519539000703e-05,7.424929860005587,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,7,0,left,0.0024627886469416617,0.001551556847573247,8.627266877765638,9.65955482381064e-05,8.627363473313876,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,6,0,left,0.006205060838855283,0.003909188328478828,10.51495622226124,0.00024337502705494178,10.515199597288294,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,5,0,left,0.00984930291881791,0.006205060838855283,12.749636395237493,0.00038630956675387586,12.750022704804246,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,4,0,left,0.015633814156853824,0.00984930291881791,15.013092611158546,0.0006131897884982156,15.013705800947044,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,3,0,left,0.024815578026752102,0.015633814156853824,17.927804713868788,0.0009733171246003422,17.92877803099339,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,2,1,right,0.250047,0.15752961000000001,9.081146772898117,0.009807348706226975,9.090954121604344,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,10,2,1,down,0.09924365430000001,0.062523502209,1.0408781900741289,0.003892536701501487,1.0447707267756303,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,11,2,1,down,0.15752961000000001,0.09924365430000001,7.578312206311694,0.006178629684922995,7.584490835996617,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,12,3,1,down,0.39690000000000003,0.250047,11.673111427670463,0.015567220168614247,11.688678647839078,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,13,3,1,right,0.63,0.39690000000000003,13.364764876526023,0.024709873283514677,13.389474749809537,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,41,13,4,1,down,right,-0.1,13,5,1,right,False,normal_move,0.05,0.1,15.806253471491308,18.109415202600832,16.198473682340747,0.39222021084943925,13,4,1,down,1.0,0.63,15.806253471491308,0.03922202108494393,15.845475492576252,21,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,1,5,0,down,1.5166170502884016e-06,0.0,1.2288291855630018,7.187054939901977e-08,1.228829257433551,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,2,5,0,down,6.06532791950474e-06,3.821156589287986e-06,1.5457558054827572,2.8742816110179195e-07,1.5457560929109182,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,3,5,0,right,9.627504634134507e-06,6.06532791950474e-06,1.8247490293706177,4.562351763520507e-07,1.824749485605794,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,3,6,0,right,3.850278001389542e-05,2.4256751408754113e-05,2.3744584283923063,1.8245976810441667e-06,2.374460252989987,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,3,7,0,right,6.111552383158003e-05,3.850278001389542e-05,2.89550851008236,2.896186795308201e-06,2.895511406269155,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,3,8,0,down,9.700876798663497e-05,6.111552383158003e-05,3.560568238543448,4.597121897314605e-06,3.5605728356653454,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,4,8,0,down,0.0001539821714073571,9.700876798663497e-05,4.185689391944079,7.297018884626357e-06,4.185696688962963,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,10,7,0,down,0.00024441614509104303,0.0001539821714073571,5.3831530468200075,1.1582569658137075e-05,5.383164629389666,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,11,7,0,down,0.0003879621350651477,0.00024441614509104303,7.034624113674249,1.8385031203392186e-05,7.034642498705452,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,8,0,left,0.0009774808139711457,0.0006158129128018217,7.424929860005587,4.632157017735496e-05,7.424976181575764,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,7,0,left,0.001551556847573247,0.0009774808139711457,8.627363473313876,7.35263018688174e-05,8.627436999615744,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,6,0,left,0.003909188328478828,0.0024627886469416617,10.515199597288294,0.00018525145343617385,10.51538484874173,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,5,0,left,0.006205060838855283,0.003909188328478828,12.750022704804246,0.00029404992608916483,12.750316754730335,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,4,0,left,0.00984930291881791,0.006205060838855283,15.013705800947044,0.00046674591442724575,15.01417254686147,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,3,0,left,0.015633814156853824,0.00984930291881791,17.92877803099339,0.0007408665308368981,17.929518897524225,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,2,1,right,0.15752961000000001,0.09924365430000001,9.090954121604344,0.007465127479056341,9.0984192490834,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,10,2,1,down,0.062523502209,0.03938980639167,1.0447707267756303,0.002962909096437462,1.0477336358720677,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,11,2,1,down,0.09924365430000001,0.062523502209,7.584490835996617,0.004703030311805495,7.589193866308423,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,12,3,1,down,0.250047,0.15752961000000001,11.688678647839078,0.011849408696914827,11.700528056535992,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,13,3,1,right,0.39690000000000003,0.250047,13.389474749809537,0.018808585233198137,13.408283335042736,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,13,4,1,down,0.63,0.39690000000000003,15.845475492576252,0.0298548971955526,15.875330389771804,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,42,13,5,1,right,right,-0.1,13,6,1,down,False,normal_move,0.05,0.1,18.109415202600832,20.75922495519233,18.583302459673096,0.4738872570722634,13,5,1,right,1.0,0.63,18.109415202600832,0.047388725707226347,18.156803928308058,22,21
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,2,5,0,down,3.821156589287986e-06,2.4073286512514312e-06,1.5457560929109182,2.525971658918973e-07,1.545756345508084,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,3,5,0,right,6.06532791950474e-06,3.821156589287986e-06,1.824749485605794,4.009478823680909e-07,1.8247498865536764,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,3,6,0,right,2.4256751408754113e-05,1.528175338751509e-05,2.374460252989987,1.603490073338576e-06,2.3744618564800604,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,3,7,0,right,3.850278001389542e-05,2.4256751408754113e-05,2.895511406269155,2.5452223386326605e-06,2.895513951491494,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,3,8,0,down,6.111552383158003e-05,3.850278001389542e-05,3.5605728356653454,4.04003545814708e-06,3.5605768757008036,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,4,8,0,down,9.700876798663497e-05,6.111552383158003e-05,4.185696688962963,6.4127546954715554e-06,4.1857031017176585,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,10,7,0,down,0.0001539821714073571,9.700876798663497e-05,5.383164629389666,1.0178975707097707e-05,5.383174808365372,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,11,7,0,down,0.00024441614509104303,0.0001539821714073571,7.034642498705452,1.615710429698049e-05,7.034658655809749,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,8,0,left,0.0006158129128018217,0.0003879621350651477,7.424976181575764,4.0708249677451474e-05,7.425016889825442,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,7,0,left,0.0009774808139711457,0.0006158129128018217,8.627436999615744,6.461626932928806e-05,8.627501615885073,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,6,0,left,0.0024627886469416617,0.001551556847573247,10.51538484874173,0.0001628023918601362,10.515547651133591,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,5,0,left,0.003909188328478828,0.0024627886469416617,12.750316754730335,0.0002584164950160892,12.750575171225352,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,4,0,left,0.006205060838855283,0.003909188328478828,15.01417254686147,0.0004101849127239511,15.014582731774194,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,3,0,left,0.00984930291881791,0.006205060838855283,17.929518897524225,0.0006510871630538907,17.93016998468728,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,2,1,right,0.09924365430000001,0.062523502209,9.0984192490834,0.006560491626857503,9.104979740710258,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,10,2,1,down,0.03938980639167,0.024815578026752102,1.0477336358720677,0.0026038591266997427,1.0503374949987674,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,11,2,1,down,0.062523502209,0.03938980639167,7.589193866308423,0.0041331097249202265,7.593326976033343,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,12,3,1,down,0.15752961000000001,0.09924365430000001,11.700528056535992,0.010413478772789687,11.710941535308782,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,13,3,1,right,0.250047,0.15752961000000001,13.408283335042736,0.016529331385380455,13.424812666428116,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,13,4,1,down,0.39690000000000003,0.250047,15.875330389771804,0.02623703394504834,15.901567423716852,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,13,5,1,right,0.63,0.39690000000000003,18.156803928308058,0.04164608562706086,18.19845001393512,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,43,13,6,1,down,down,-0.1,14,6,1,down,False,normal_move,0.05,0.1,20.75922495519233,23.911415481555164,21.420273933399645,0.6610489782073152,13,6,1,down,1.0,0.63,20.75922495519233,0.06610489782073152,20.825329853013063,22,22
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,2,5,0,down,2.4073286512514312e-06,1.5166170502884016e-06,1.545756345508084,1.9813802081029386e-07,1.545756543646105,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,3,5,0,right,3.821156589287986e-06,2.4073286512514312e-06,1.8247498865536764,3.145047949369744e-07,1.8247502010584713,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,3,6,0,right,1.528175338751509e-05,9.627504634134507e-06,2.3744618564800604,1.2577827165971773e-06,2.374463114262777,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,3,7,0,right,2.4256751408754113e-05,1.528175338751509e-05,2.895513951491494,1.996480502535202e-06,2.8955159479719965,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,3,8,0,down,3.850278001389542e-05,2.4256751408754113e-05,3.5605768757008036,3.169016670690797e-06,3.5605800447174745,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,4,8,0,down,6.111552383158003e-05,3.850278001389542e-05,4.1857031017176585,5.030185191572693e-06,4.18570813190285,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,10,7,0,down,9.700876798663497e-05,6.111552383158003e-05,5.383174808365372,7.984420939004275e-06,5.383182792786311,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,11,7,0,down,0.0001539821714073571,9.700876798663497e-05,7.034658655809749,1.2673684030165518e-05,7.034671329493779,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,12,8,0,left,0.0003879621350651477,0.00024441614509104303,7.425016889825442,3.19316806000643e-05,7.425048821506042,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,12,7,0,left,0.0006158129128018217,0.0003879621350651477,8.627501615885073,5.068520730168936e-05,8.627552301092376,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,12,6,0,left,0.001551556847573247,0.0009774808139711457,10.515547651133591,0.00012770271428997067,10.51567535384788,23,23
sparse,0.9,0.7,replacing,exponential,3,3000,44,14,6,1,down,down,-0.1,15,6,1,right,False,normal_move,0.05,0.1,23.911415481555164,27.59386362550051,24.73447726295046,0.8230617813952961,12,5,0,left,0.0024627886469416617,0.001551556847573247,12.750575171225352,0.00020270272109519153,12.750777873946447,23,23
